age,male,female
0,390286,371703
1,390286,371703
2,390286,371703
3,390286,371703
4,390286,371703
5,380188,362464
6,380188,362464
7,380188,362464
8,380188,362464
9,380188,362464
10,392090,373527
11,392090,373527
12,392090,373527
13,392090,373527
14,392090,373527
15,399562,385004
16,399562,385004
17,399562,385004
18,399562,385004
19,399562,385004
20,394843,389480
21,394843,389480
22,394843,389480
23,394843,389480
24,394843,389480
25,391383,387061
26,391383,387061
27,391383,387061
28,391383,387061
29,391383,387061
30,428341,435872
31,428341,435872
32,428341,435872
33,428341,435872
34,428341,435872
35,431180,442909
36,431180,442909
37,431180,442909
38,431180,442909
39,431180,442909
40,431129,442855
41,431129,442855
42,431129,442855
43,431129,442855
44,431129,442855
45,419493,434902
46,419493,434902
47,419493,434902
48,419493,434902
49,419493,434902
50,419647,431750
51,419647,431750
52,419647,431750
53,419647,431750
54,419647,431750
55,350137,360631
56,350137,360631
57,350137,360631
58,350137,360631
59,350137,360631
60,253418,270234
61,253418,270234
62,253418,270234
63,253418,270234
64,253418,270234
65,243150,282486
66,243150,282486
67,243150,282486
68,243150,282486
69,243150,282486
70,222509,287515
71,222509,287515
72,222509,287515
73,222509,287515
74,222509,287515
75,171403,255942
76,171403,255942
77,171403,255942
78,171403,255942
79,171403,255942
80,108781,189909
81,108781,189909
82,108781,189909
83,108781,189909
84,108781,189909
85,36688,84771
86,36688,84771
87,36688,84771
88,36688,84771
89,36688,84771
90,18393,57165
91,18393,57165
92,18393,57165
93,18393,57165
94,18393,57165
95,3170,14284
96,3170,14284
97,3170,14284
98,3170,14284
99,3170,14284
100,1272,8569
