age,male,female
0,383100,366395
1,383100,366395
2,383100,366395
3,383100,366395
4,383100,366395
5,397600,379218
6,397600,379218
7,397600,379218
8,397600,379218
9,397600,379218
10,407951,388069
11,407951,388069
12,407951,388069
13,407951,388069
14,407951,388069
15,448672,430303
16,448672,430303
17,448672,430303
18,448672,430303
19,448672,430303
20,432366,432072
21,432366,432072
22,432366,432072
23,432366,432072
24,432366,432072
25,425355,429098
26,425355,429098
27,425355,429098
28,425355,429098
29,425355,429098
30,429758,430664
31,429758,430664
32,429758,430664
33,429758,430664
34,429758,430664
35,444726,436304
36,444726,436304
37,444726,436304
38,444726,436304
39,444726,436304
40,350310,340229
41,350310,340229
42,350310,340229
43,350310,340229
44,350310,340229
45,285256,280338
46,285256,280338
47,285256,280338
48,285256,280338
49,285256,280338
50,297763,304173
51,297763,304173
52,297763,304173
53,297763,304173
54,297763,304173
55,298189,318884
56,298189,318884
57,298189,318884
58,298189,318884
59,298189,318884
60,267491,307256
61,267491,307256
62,267491,307256
63,267491,307256
64,267491,307256
65,195840,240449
66,195840,240449
67,195840,240449
68,195840,240449
69,195840,240449
70,139107,194986
71,139107,194986
72,139107,194986
73,139107,194986
74,139107,194986
75,131315,211454
76,131315,211454
77,131315,211454
78,131315,211454
79,131315,211454
80,77211,152002
81,77211,152002
82,77211,152002
83,77211,152002
84,77211,152002
85,31529,82097
86,31529,82097
87,31529,82097
88,31529,82097
89,31529,82097
90,7146,27960
91,7146,27960
92,7146,27960
93,7146,27960
94,7146,27960
95,1031,5407
96,1031,5407
97,1031,5407
98,1031,5407
99,1031,5407
100,418,2583
