age,male,female
0,368114,352813
1,368114,352813
2,368114,352813
3,368114,352813
4,368114,352813
5,293530,264991
6,293530,264991
7,293530,264991
8,293530,264991
9,293530,264991
10,276985,253165
11,276985,253165
12,276985,253165
13,276985,253165
14,276985,253165
15,272866,233754
16,272866,233754
17,272866,233754
18,272866,233754
19,272866,233754
20,179406,194440
21,179406,194440
22,179406,194440
23,179406,194440
24,179406,194440
25,137773,168451
26,137773,168451
27,137773,168451
28,137773,168451
29,137773,168451
30,143019,148422
31,143019,148422
32,143019,148422
33,143019,148422
34,143019,148422
35,122960,120657
36,122960,120657
37,122960,120657
38,122960,120657
39,122960,120657
40,109512,106707
41,109512,106707
42,109512,106707
43,109512,106707
44,109512,106707
45,100405,91059
46,100405,91059
47,100405,91059
48,100405,91059
49,100405,91059
50,67897,69335
51,67897,69335
52,67897,69335
53,67897,69335
54,67897,69335
55,58521,64789
56,58521,64789
57,58521,64789
58,58521,64789
59,58521,64789
60,42433,53579
61,42433,53579
62,42433,53579
63,42433,53579
64,42433,53579
65,29575,41041
66,29575,41041
67,29575,41041
68,29575,41041
69,29575,41041
70,14377,21520
71,14377,21520
72,14377,21520
73,14377,21520
74,14377,21520
75,6118,10180
76,6118,10180
77,6118,10180
78,6118,10180
79,6118,10180
80,1497,2617
81,1497,2617
82,1497,2617
83,1497,2617
84,1497,2617
85,704,1250
86,704,1250
87,704,1250
88,704,1250
89,704,1250
90,179,214
91,179,214
92,179,214
93,179,214
94,179,214
95,84,47
96,84,47
97,84,47
98,84,47
99,84,47
100,118,57
