age,male,female
0,398563,381035
1,398563,381035
2,398563,381035
3,398563,381035
4,398563,381035
5,400757,382468
6,400757,382468
7,400757,382468
8,400757,382468
9,400757,382468
10,403825,383743
11,403825,383743
12,403825,383743
13,403825,383743
14,403825,383743
15,393980,377280
16,393980,377280
17,393980,377280
18,393980,377280
19,393980,377280
20,392994,387903
21,392994,387903
22,392994,387903
23,392994,387903
24,392994,387903
25,381747,390271
26,381747,390271
27,381747,390271
28,381747,390271
29,381747,390271
30,396179,395267
31,396179,395267
32,396179,395267
33,396179,395267
34,396179,395267
35,434866,438474
36,434866,438474
37,434866,438474
38,434866,438474
39,434866,438474
40,429231,442015
41,429231,442015
42,429231,442015
43,429231,442015
44,429231,442015
45,432020,448013
46,432020,448013
47,432020,448013
48,432020,448013
49,432020,448013
50,416347,435222
51,416347,435222
52,416347,435222
53,416347,435222
54,416347,435222
55,401083,425687
56,401083,425687
57,401083,425687
58,401083,425687
59,401083,425687
60,380246,405681
61,380246,405681
62,380246,405681
63,380246,405681
64,380246,405681
65,244531,270999
66,244531,270999
67,244531,270999
68,244531,270999
69,244531,270999
70,216541,263071
71,216541,263071
72,216541,263071
73,216541,263071
74,216541,263071
75,188501,261886
76,188501,261886
77,188501,261886
78,188501,261886
79,188501,261886
80,133762,223972
81,133762,223972
82,133762,223972
83,133762,223972
84,133762,223972
85,74015,157277
86,74015,157277
87,74015,157277
88,74015,157277
89,74015,157277
90,17556,49052
91,17556,49052
92,17556,49052
93,17556,49052
94,17556,49052
95,4584,19528
96,4584,19528
97,4584,19528
98,4584,19528
99,4584,19528
100,2252,14239
