age,male,female
0,355648,311954
1,355648,311954
2,355648,311954
3,355648,311954
4,355648,311954
5,371763,337065
6,371763,337065
7,371763,337065
8,371763,337065
9,371763,337065
10,429173,398146
11,429173,398146
12,429173,398146
13,429173,398146
14,429173,398146
15,444684,409136
16,444684,409136
17,444684,409136
18,444684,409136
19,444684,409136
20,483851,440971
21,483851,440971
22,483851,440971
23,483851,440971
24,483851,440971
25,442398,420876
26,442398,420876
27,442398,420876
28,442398,420876
29,442398,420876
30,465372,436908
31,465372,436908
32,465372,436908
33,465372,436908
34,465372,436908
35,375352,343531
36,375352,343531
37,375352,343531
38,375352,343531
39,375352,343531
40,279216,254489
41,279216,254489
42,279216,254489
43,279216,254489
44,279216,254489
45,227924,213577
46,227924,213577
47,227924,213577
48,227924,213577
49,227924,213577
50,213670,210975
51,213670,210975
52,213670,210975
53,213670,210975
54,213670,210975
55,169359,180183
56,169359,180183
57,169359,180183
58,169359,180183
59,169359,180183
60,109716,141095
61,109716,141095
62,109716,141095
63,109716,141095
64,109716,141095
65,78627,109524
66,78627,109524
67,78627,109524
68,78627,109524
69,78627,109524
70,51751,77927
71,51751,77927
72,51751,77927
73,51751,77927
74,51751,77927
75,28796,53481
76,28796,53481
77,28796,53481
78,28796,53481
79,28796,53481
80,12278,29967
81,12278,29967
82,12278,29967
83,12278,29967
84,12278,29967
85,3583,12341
86,3583,12341
87,3583,12341
88,3583,12341
89,3583,12341
90,584,3832
91,584,3832
92,584,3832
93,584,3832
94,584,3832
95,39,890
96,39,890
97,39,890
98,39,890
99,39,890
100,5,417
