age,male,female
0,408009,387633
1,408009,387633
2,408009,387633
3,408009,387633
4,408009,387633
5,402346,383252
6,402346,383252
7,402346,383252
8,402346,383252
9,402346,383252
10,428478,410239
11,428478,410239
12,428478,410239
13,428478,410239
14,428478,410239
15,340881,340035
16,340881,340035
17,340881,340035
18,340881,340035
19,340881,340035
20,327844,326538
21,327844,326538
22,327844,326538
23,327844,326538
24,327844,326538
25,330651,333520
26,330651,333520
27,330651,333520
28,330651,333520
29,330651,333520
30,350192,352726
31,350192,352726
32,350192,352726
33,350192,352726
34,350192,352726
35,376247,383951
36,376247,383951
37,376247,383951
38,376247,383951
39,376247,383951
40,334211,348853
41,334211,348853
42,334211,348853
43,334211,348853
44,334211,348853
45,365203,381285
46,365203,381285
47,365203,381285
48,365203,381285
49,365203,381285
50,347450,366875
51,347450,366875
52,347450,366875
53,347450,366875
54,347450,366875
55,302599,336882
56,302599,336882
57,302599,336882
58,302599,336882
59,302599,336882
60,226867,294715
61,226867,294715
62,226867,294715
63,226867,294715
64,226867,294715
65,180963,253054
66,180963,253054
67,180963,253054
68,180963,253054
69,180963,253054
70,134912,206117
71,134912,206117
72,134912,206117
73,134912,206117
74,134912,206117
75,88131,146467
76,88131,146467
77,88131,146467
78,88131,146467
79,88131,146467
80,46080,83782
81,46080,83782
82,46080,83782
83,46080,83782
84,46080,83782
85,15094,32088
86,15094,32088
87,15094,32088
88,15094,32088
89,15094,32088
90,2851,8429
91,2851,8429
92,2851,8429
93,2851,8429
94,2851,8429
95,297,1267
96,297,1267
97,297,1267
98,297,1267
99,297,1267
100,73,491
