age,male,female
0,1627062,1566549
1,1627062,1566549
2,1627062,1566549
3,1627062,1566549
4,1627062,1566549
5,1740187,1679712
6,1740187,1679712
7,1740187,1679712
8,1740187,1679712
9,1740187,1679712
10,1728212,1674521
11,1728212,1674521
12,1728212,1674521
13,1728212,1674521
14,1728212,1674521
15,1786389,1742967
16,1786389,1742967
17,1786389,1742967
18,1786389,1742967
19,1786389,1742967
20,1789409,1767246
21,1789409,1767246
22,1789409,1767246
23,1789409,1767246
24,1789409,1767246
25,1628890,1631196
26,1628890,1631196
27,1628890,1631196
28,1628890,1631196
29,1628890,1631196
30,1440349,1456062
31,1440349,1456062
32,1440349,1456062
33,1440349,1456062
34,1440349,1456062
35,1316090,1339869
36,1316090,1339869
37,1316090,1339869
38,1316090,1339869
39,1316090,1339869
40,1240102,1272138
41,1240102,1272138
42,1240102,1272138
43,1240102,1272138
44,1240102,1272138
45,1067065,1106128
46,1067065,1106128
47,1067065,1106128
48,1067065,1106128
49,1067065,1106128
50,868546,916245
51,868546,916245
52,868546,916245
53,868546,916245
54,868546,916245
55,662163,712350
56,662163,712350
57,662163,712350
58,662163,712350
59,662163,712350
60,503738,541247
61,503738,541247
62,503738,541247
63,503738,541247
64,503738,541247
65,374915,438164
66,374915,438164
67,374915,438164
68,374915,438164
69,374915,438164
70,257833,346444
71,257833,346444
72,257833,346444
73,257833,346444
74,257833,346444
75,160622,238289
76,160622,238289
77,160622,238289
78,160622,238289
79,160622,238289
80,80324,125863
81,80324,125863
82,80324,125863
83,80324,125863
84,80324,125863
85,31219,50210
86,31219,50210
87,31219,50210
88,31219,50210
89,31219,50210
90,9349,15043
91,9349,15043
92,9349,15043
93,9349,15043
94,9349,15043
95,1735,2703
96,1735,2703
97,1735,2703
98,1735,2703
99,1735,2703
100,951,1405
