age,male,female
0,2119067,2021967
1,2119067,2021967
2,2119067,2021967
3,2119067,2021967
4,2119067,2021967
5,2083325,1980380
6,2083325,1980380
7,2083325,1980380
8,2083325,1980380
9,2083325,1980380
10,2084301,1966737
11,2084301,1966737
12,2084301,1966737
13,2084301,1966737
14,2084301,1966737
15,2258783,2110728
16,2258783,2110728
17,2258783,2110728
18,2258783,2110728
19,2258783,2110728
20,2309967,2153858
21,2309967,2153858
22,2309967,2153858
23,2309967,2153858
24,2309967,2153858
25,2256849,2120356
26,2256849,2120356
27,2256849,2120356
28,2256849,2120356
29,2256849,2120356
30,2119638,2011642
31,2119638,2011642
32,2119638,2011642
33,2119638,2011642
34,2119638,2011642
35,2070472,1982228
36,2070472,1982228
37,2070472,1982228
38,2070472,1982228
39,2070472,1982228
40,2147811,2077288
41,2147811,2077288
42,2147811,2077288
43,2147811,2077288
44,2147811,2077288
45,2306328,2266280
46,2306328,2266280
47,2306328,2266280
48,2306328,2266280
49,2306328,2266280
50,2222520,2248874
51,2222520,2248874
52,2222520,2248874
53,2222520,2248874
54,2222520,2248874
55,1931046,2004393
56,1931046,2004393
57,1931046,2004393
58,1931046,2004393
59,1931046,2004393
60,1637590,1729073
61,1637590,1729073
62,1637590,1729073
63,1637590,1729073
64,1637590,1729073
65,1184725,1301706
66,1184725,1301706
67,1184725,1301706
68,1184725,1301706
69,1184725,1301706
70,843615,988826
71,843615,988826
72,843615,988826
73,843615,988826
74,843615,988826
75,640062,814397
76,640062,814397
77,640062,814397
78,640062,814397
79,640062,814397
80,457413,670669
81,457413,670669
82,457413,670669
83,457413,670669
84,457413,670669
85,251526,456693
86,251526,456693
87,251526,456693
88,251526,456693
89,251526,456693
90,87457,205787
91,87457,205787
92,87457,205787
93,87457,205787
94,87457,205787
95,17169,59491
96,17169,59491
97,17169,59491
98,17169,59491
99,17169,59491
100,8814,48773
