age,male,female
0,13378204,12136256
1,13378204,12136256
2,13378204,12136256
3,13378204,12136256
4,13378204,12136256
5,11428067,10626859
6,11428067,10626859
7,11428067,10626859
8,11428067,10626859
9,11428067,10626859
10,10052514,9462958
11,10052514,9462958
12,10052514,9462958
13,10052514,9462958
14,10052514,9462958
15,12002623,11385210
16,12002623,11385210
17,12002623,11385210
18,12002623,11385210
19,12002623,11385210
20,13267749,12667119
21,13267749,12667119
22,13267749,12667119
23,13267749,12667119
24,13267749,12667119
25,12014035,11529149
26,12014035,11529149
27,12014035,11529149
28,12014035,11529149
29,12014035,11529149
30,8158678,7874008
31,8158678,7874008
32,8158678,7874008
33,8158678,7874008
34,8158678,7874008
35,9128907,8911029
36,9128907,8911029
37,9128907,8911029
38,9128907,8911029
39,9128907,8911029
40,6941369,6645104
41,6941369,6645104
42,6941369,6645104
43,6941369,6645104
44,6941369,6645104
45,5123336,4755409
46,5123336,4755409
47,5123336,4755409
48,5123336,4755409
49,5123336,4755409
50,4676680,4256678
51,4676680,4256678
52,4676680,4256678
53,4676680,4256678
54,4676680,4256678
55,4235540,4041260
56,4235540,4041260
57,4235540,4041260
58,4235540,4041260
59,4235540,4041260
60,3347633,3343407
61,3347633,3343407
62,3347633,3343407
63,3347633,3343407
64,3347633,3343407
65,2489811,2715126
66,2489811,2715126
67,2489811,2715126
68,2489811,2715126
69,2489811,2715126
70,1632291,2014485
71,1632291,2014485
72,1632291,2014485
73,1632291,2014485
74,1632291,2014485
75,941946,1350813
76,941946,1350813
77,941946,1350813
78,941946,1350813
79,941946,1350813
80,392932,727910
81,392932,727910
82,392932,727910
83,392932,727910
84,392932,727910
85,111845,299553
86,111845,299553
87,111845,299553
88,111845,299553
89,111845,299553
90,16091,67855
91,16091,67855
92,16091,67855
93,16091,67855
94,16091,67855
95,689,6404
96,689,6404
97,689,6404
98,689,6404
99,689,6404
100,5,869
