age,male,female
0,1665872,1591012
1,1665872,1591012
2,1665872,1591012
3,1665872,1591012
4,1665872,1591012
5,1760271,1684412
6,1760271,1684412
7,1760271,1684412
8,1760271,1684412
9,1760271,1684412
10,1925469,1852507
11,1925469,1852507
12,1925469,1852507
13,1925469,1852507
14,1925469,1852507
15,2192784,2127712
16,2192784,2127712
17,2192784,2127712
18,2192784,2127712
19,2192784,2127712
20,2117310,2124702
21,2117310,2124702
22,2117310,2124702
23,2117310,2124702
24,2117310,2124702
25,1904515,1926291
26,1904515,1926291
27,1904515,1926291
28,1904515,1926291
29,1904515,1926291
30,1676447,1688675
31,1676447,1688675
32,1676447,1688675
33,1676447,1688675
34,1676447,1688675
35,1307586,1367692
36,1307586,1367692
37,1307586,1367692
38,1307586,1367692
39,1307586,1367692
40,1147800,1184826
41,1147800,1184826
42,1147800,1184826
43,1147800,1184826
44,1147800,1184826
45,1127848,1185184
46,1127848,1185184
47,1127848,1185184
48,1127848,1185184
49,1127848,1185184
50,1143972,1250561
51,1143972,1250561
52,1143972,1250561
53,1143972,1250561
54,1143972,1250561
55,1085368,1213903
56,1085368,1213903
57,1085368,1213903
58,1085368,1213903
59,1085368,1213903
60,916424,1065526
61,916424,1065526
62,916424,1065526
63,916424,1065526
64,916424,1065526
65,742776,925501
66,742776,925501
67,742776,925501
68,742776,925501
69,742776,925501
70,539297,753459
71,539297,753459
72,539297,753459
73,539297,753459
74,539297,753459
75,348741,558414
76,348741,558414
77,348741,558414
78,348741,558414
79,348741,558414
80,198446,366974
81,198446,366974
82,198446,366974
83,198446,366974
84,198446,366974
85,91132,191383
86,91132,191383
87,91132,191383
88,91132,191383
89,91132,191383
90,30257,70391
91,30257,70391
92,30257,70391
93,30257,70391
94,30257,70391
95,6706,17504
96,6706,17504
97,6706,17504
98,6706,17504
99,6706,17504
100,4418,13415
