age,male,female
0,487096,466902
1,487096,466902
2,487096,466902
3,487096,466902
4,487096,466902
5,438415,412310
6,438415,412310
7,438415,412310
8,438415,412310
9,438415,412310
10,396533,372405
11,396533,372405
12,396533,372405
13,396533,372405
14,396533,372405
15,426017,410831
16,426017,410831
17,426017,410831
18,426017,410831
19,426017,410831
20,370216,371464
21,370216,371464
22,370216,371464
23,370216,371464
24,370216,371464
25,344078,332225
26,344078,332225
27,344078,332225
28,344078,332225
29,344078,332225
30,329173,319038
31,329173,319038
32,329173,319038
33,329173,319038
34,329173,319038
35,339862,337070
36,339862,337070
37,339862,337070
38,339862,337070
39,339862,337070
40,357937,363146
41,357937,363146
42,357937,363146
43,357937,363146
44,357937,363146
45,334602,347303
46,334602,347303
47,334602,347303
48,334602,347303
49,334602,347303
50,344574,361629
51,344574,361629
52,344574,361629
53,344574,361629
54,344574,361629
55,334982,361840
56,334982,361840
57,334982,361840
58,334982,361840
59,334982,361840
60,289174,333317
61,289174,333317
62,289174,333317
63,289174,333317
64,289174,333317
65,209213,284471
66,209213,284471
67,209213,284471
68,209213,284471
69,209213,284471
70,142157,225253
71,142157,225253
72,142157,225253
73,142157,225253
74,142157,225253
75,91612,167181
76,91612,167181
77,91612,167181
78,91612,167181
79,91612,167181
80,49017,102703
81,49017,102703
82,49017,102703
83,49017,102703
84,49017,102703
85,18024,44296
86,18024,44296
87,18024,44296
88,18024,44296
89,18024,44296
90,4158,12493
91,4158,12493
92,4158,12493
93,4158,12493
94,4158,12493
95,471,1888
96,471,1888
97,471,1888
98,471,1888
99,471,1888
100,133,817
