age,male,female
0,8052945,7604424
1,8052945,7604424
2,8052945,7604424
3,8052945,7604424
4,8052945,7604424
5,6761578,6295525
6,6761578,6295525
7,6761578,6295525
8,6761578,6295525
9,6761578,6295525
10,5804133,5380532
11,5804133,5380532
12,5804133,5380532
13,5804133,5380532
14,5804133,5380532
15,4450684,4203182
16,4450684,4203182
17,4450684,4203182
18,4450684,4203182
19,4450684,4203182
20,3878907,3690473
21,3878907,3690473
22,3878907,3690473
23,3878907,3690473
24,3878907,3690473
25,3595510,3445815
26,3595510,3445815
27,3595510,3445815
28,3595510,3445815
29,3595510,3445815
30,3248375,3038648
31,3248375,3038648
32,3248375,3038648
33,3248375,3038648
34,3248375,3038648
35,2908465,2615726
36,2908465,2615726
37,2908465,2615726
38,2908465,2615726
39,2908465,2615726
40,2529299,2269990
41,2529299,2269990
42,2529299,2269990
43,2529299,2269990
44,2529299,2269990
45,2170947,1981003
46,2170947,1981003
47,2170947,1981003
48,2170947,1981003
49,2170947,1981003
50,1814797,1696111
51,1814797,1696111
52,1814797,1696111
53,1814797,1696111
54,1814797,1696111
55,1491284,1404055
56,1491284,1404055
57,1491284,1404055
58,1491284,1404055
59,1491284,1404055
60,1111508,1035368
61,1111508,1035368
62,1111508,1035368
63,1111508,1035368
64,1111508,1035368
65,809145,794391
66,809145,794391
67,809145,794391
68,809145,794391
69,809145,794391
70,462832,457854
71,462832,457854
72,462832,457854
73,462832,457854
74,462832,457854
75,271744,293756
76,271744,293756
77,271744,293756
78,271744,293756
79,271744,293756
80,92264,98333
81,92264,98333
82,92264,98333
83,92264,98333
84,92264,98333
85,33800,37341
86,33800,37341
87,33800,37341
88,33800,37341
89,33800,37341
90,6085,7525
91,6085,7525
92,6085,7525
93,6085,7525
94,6085,7525
95,596,883
96,596,883
97,596,883
98,596,883
99,596,883
100,143,286
