age,male,female
0,607448,576689
1,607448,576689
2,607448,576689
3,607448,576689
4,607448,576689
5,605559,576250
6,605559,576250
7,605559,576250
8,605559,576250
9,605559,576250
10,642118,610630
11,642118,610630
12,642118,610630
13,642118,610630
14,642118,610630
15,736485,700566
16,736485,700566
17,736485,700566
18,736485,700566
19,736485,700566
20,829703,796765
21,829703,796765
22,829703,796765
23,829703,796765
24,829703,796765
25,995514,967292
26,995514,967292
27,995514,967292
28,995514,967292
29,995514,967292
30,925712,886990
31,925712,886990
32,925712,886990
33,925712,886990
34,925712,886990
35,825182,781552
36,825182,781552
37,825182,781552
38,825182,781552
39,825182,781552
40,797760,761218
41,797760,761218
42,797760,761218
43,797760,761218
44,797760,761218
45,864503,838126
46,864503,838126
47,864503,838126
48,864503,838126
49,864503,838126
50,1096890,1089728
51,1096890,1089728
52,1096890,1089728
53,1096890,1089728
54,1096890,1089728
55,862461,869084
56,862461,869084
57,862461,869084
58,862461,869084
59,862461,869084
60,791604,826101
61,791604,826101
62,791604,826101
63,791604,826101
64,791604,826101
65,690576,763187
66,690576,763187
67,690576,763187
68,690576,763187
69,690576,763187
70,552825,662341
71,552825,662341
72,552825,662341
73,552825,662341
74,552825,662341
75,366433,535788
76,366433,535788
77,366433,535788
78,366433,535788
79,366433,535788
80,186561,359257
81,186561,359257
82,186561,359257
83,186561,359257
84,186561,359257
85,97011,218159
86,97011,218159
87,97011,218159
88,97011,218159
89,97011,218159
90,31299,90577
91,31299,90577
92,31299,90577
93,31299,90577
94,31299,90577
95,6318,24972
96,6318,24972
97,6318,24972
98,6318,24972
99,6318,24972
100,3293,20673
