age,male,female
0,1971027,1880881
1,1971027,1880881
2,1971027,1880881
3,1971027,1880881
4,1971027,1880881
5,2073520,1969506
6,2073520,1969506
7,2073520,1969506
8,2073520,1969506
9,2073520,1969506
10,2004107,1886852
11,2004107,1886852
12,2004107,1886852
13,2004107,1886852
14,2004107,1886852
15,1997102,1863505
16,1997102,1863505
17,1997102,1863505
18,1997102,1863505
19,1997102,1863505
20,1895403,1762580
21,1895403,1762580
22,1895403,1762580
23,1895403,1762580
24,1895403,1762580
25,2081502,1954430
26,2081502,1954430
27,2081502,1954430
28,2081502,1954430
29,2081502,1954430
30,2221189,2121179
31,2221189,2121179
32,2221189,2121179
33,2221189,2121179
34,2221189,2121179
35,2349857,2280243
36,2349857,2280243
37,2349857,2280243
38,2349857,2280243
39,2349857,2280243
40,2155262,2153040
41,2155262,2153040
42,2155262,2153040
43,2155262,2153040
44,2155262,2153040
45,1877252,1896972
46,1877252,1896972
47,1877252,1896972
48,1877252,1896972
49,1877252,1896972
50,1535716,1568691
51,1535716,1568691
52,1535716,1568691
53,1535716,1568691
54,1535716,1568691
55,1147625,1235143
56,1147625,1235143
57,1147625,1235143
58,1147625,1235143
59,1147625,1235143
60,982864,1071168
61,982864,1071168
62,982864,1071168
63,982864,1071168
64,982864,1071168
65,893076,1031641
66,893076,1031641
67,893076,1031641
68,893076,1031641
69,893076,1031641
70,759678,982995
71,759678,982995
72,759678,982995
73,759678,982995
74,759678,982995
75,565958,821496
76,565958,821496
77,565958,821496
78,565958,821496
79,565958,821496
80,334459,585976
81,334459,585976
82,334459,585976
83,334459,585976
84,334459,585976
85,158615,354025
86,158615,354025
87,158615,354025
88,158615,354025
89,158615,354025
90,51977,154739
91,51977,154739
92,51977,154739
93,51977,154739
94,51977,154739
95,10638,43047
96,10638,43047
97,10638,43047
98,10638,43047
99,10638,43047
100,6181,37136
