age,male,female
0,12765466,11855505
1,12765466,11855505
2,12765466,11855505
3,12765466,11855505
4,12765466,11855505
5,11322336,10418222
6,11322336,10418222
7,11322336,10418222
8,11322336,10418222
9,11322336,10418222
10,9980037,9230046
11,9980037,9230046
12,9980037,9230046
13,9980037,9230046
14,9980037,9230046
15,8887805,8271058
16,8887805,8271058
17,8887805,8271058
18,8887805,8271058
19,8887805,8271058
20,7907052,7334994
21,7907052,7334994
22,7907052,7334994
23,7907052,7334994
24,7907052,7334994
25,7120900,6537510
26,7120900,6537510
27,7120900,6537510
28,7120900,6537510
29,7120900,6537510
30,6308614,5732269
31,6308614,5732269
32,6308614,5732269
33,6308614,5732269
34,6308614,5732269
35,5314127,4818040
36,5314127,4818040
37,5314127,4818040
38,5314127,4818040
39,5314127,4818040
40,3938348,3682115
41,3938348,3682115
42,3938348,3682115
43,3938348,3682115
44,3938348,3682115
45,3307651,3163136
46,3307651,3163136
47,3307651,3163136
48,3307651,3163136
49,3307651,3163136
50,2926850,2865887
51,2926850,2865887
52,2926850,2865887
53,2926850,2865887
54,2926850,2865887
55,2458238,2403470
56,2458238,2403470
57,2458238,2403470
58,2458238,2403470
59,2458238,2403470
60,1957637,1894914
61,1957637,1894914
62,1957637,1894914
63,1957637,1894914
64,1957637,1894914
65,1419612,1423989
66,1419612,1423989
67,1419612,1423989
68,1419612,1423989
69,1419612,1423989
70,938046,1007191
71,938046,1007191
72,938046,1007191
73,938046,1007191
74,938046,1007191
75,536323,627149
76,536323,627149
77,536323,627149
78,536323,627149
79,536323,627149
80,256089,324198
81,256089,324198
82,256089,324198
83,256089,324198
84,256089,324198
85,87822,118338
86,87822,118338
87,87822,118338
88,87822,118338
89,87822,118338
90,22741,34820
91,22741,34820
92,22741,34820
93,22741,34820
94,22741,34820
95,3196,5195
96,3196,5195
97,3196,5195
98,3196,5195
99,3196,5195
100,1671,3182
