age,male,female
0,1660747,1619351
1,1660747,1619351
2,1660747,1619351
3,1660747,1619351
4,1660747,1619351
5,1356483,1333603
6,1356483,1333603
7,1356483,1333603
8,1356483,1333603
9,1356483,1333603
10,1102756,1092273
11,1102756,1092273
12,1102756,1092273
13,1102756,1092273
14,1102756,1092273
15,878760,877616
16,878760,877616
17,878760,877616
18,878760,877616
19,878760,877616
20,724031,737048
21,724031,737048
22,724031,737048
23,724031,737048
24,724031,737048
25,608930,632902
26,608930,632902
27,608930,632902
28,608930,632902
29,608930,632902
30,515241,541043
31,515241,541043
32,515241,541043
33,515241,541043
34,515241,541043
35,431720,454993
36,431720,454993
37,431720,454993
38,431720,454993
39,431720,454993
40,395401,397412
41,395401,397412
42,395401,397412
43,395401,397412
44,395401,397412
45,329221,334980
46,329221,334980
47,329221,334980
48,329221,334980
49,329221,334980
50,267833,278174
51,267833,278174
52,267833,278174
53,267833,278174
54,267833,278174
55,212631,226642
56,212631,226642
57,212631,226642
58,212631,226642
59,212631,226642
60,164064,179879
61,164064,179879
62,164064,179879
63,164064,179879
64,164064,179879
65,118148,134625
66,118148,134625
67,118148,134625
68,118148,134625
69,118148,134625
70,74559,89758
71,74559,89758
72,74559,89758
73,74559,89758
74,74559,89758
75,39739,51678
76,39739,51678
77,39739,51678
78,39739,51678
79,39739,51678
80,16492,23789
81,16492,23789
82,16492,23789
83,16492,23789
84,16492,23789
85,4847,8152
86,4847,8152
87,4847,8152
88,4847,8152
89,4847,8152
90,804,1754
91,804,1754
92,804,1754
93,804,1754
94,804,1754
95,57,192
96,57,192
97,57,192
98,57,192
99,57,192
100,8,54
