age,male,female
0,398148,378963
1,398148,378963
2,398148,378963
3,398148,378963
4,398148,378963
5,436836,417087
6,436836,417087
7,436836,417087
8,436836,417087
9,436836,417087
10,355035,344502
11,355035,344502
12,355035,344502
13,355035,344502
14,355035,344502
15,330799,327639
16,330799,327639
17,330799,327639
18,330799,327639
19,330799,327639
20,317007,330921
21,317007,330921
22,317007,330921
23,317007,330921
24,317007,330921
25,345537,351795
26,345537,351795
27,345537,351795
28,345537,351795
29,345537,351795
30,385008,393428
31,385008,393428
32,385008,393428
33,385008,393428
34,385008,393428
35,328797,342313
36,328797,342313
37,328797,342313
38,328797,342313
39,328797,342313
40,373556,387863
41,373556,387863
42,373556,387863
43,373556,387863
44,373556,387863
45,363728,378550
46,363728,378550
47,363728,378550
48,363728,378550
49,363728,378550
50,332233,355642
51,332233,355642
52,332233,355642
53,332233,355642
54,332233,355642
55,258783,315104
56,258783,315104
57,258783,315104
58,258783,315104
59,258783,315104
60,217938,280957
61,217938,280957
62,217938,280957
63,217938,280957
64,217938,280957
65,177657,244178
66,177657,244178
67,177657,244178
68,177657,244178
69,177657,244178
70,134268,195949
71,134268,195949
72,134268,195949
73,134268,195949
74,134268,195949
75,88567,136806
76,88567,136806
77,88567,136806
78,88567,136806
79,88567,136806
80,42275,71425
81,42275,71425
82,42275,71425
83,42275,71425
84,42275,71425
85,13219,28156
86,13219,28156
87,13219,28156
88,13219,28156
89,13219,28156
90,2488,7141
91,2488,7141
92,2488,7141
93,2488,7141
94,2488,7141
95,246,1018
96,246,1018
97,246,1018
98,246,1018
99,246,1018
100,62,371
