age,male,female
0,1809806,1750442
1,1809806,1750442
2,1809806,1750442
3,1809806,1750442
4,1809806,1750442
5,1846294,1795672
6,1846294,1795672
7,1846294,1795672
8,1846294,1795672
9,1846294,1795672
10,1729755,1696180
11,1729755,1696180
12,1729755,1696180
13,1729755,1696180
14,1729755,1696180
15,1541463,1520351
16,1541463,1520351
17,1541463,1520351
18,1541463,1520351
19,1541463,1520351
20,1398780,1389053
21,1398780,1389053
22,1398780,1389053
23,1398780,1389053
24,1398780,1389053
25,1332514,1331307
26,1332514,1331307
27,1332514,1331307
28,1332514,1331307
29,1332514,1331307
30,1179770,1184484
31,1179770,1184484
32,1179770,1184484
33,1179770,1184484
34,1179770,1184484
35,989976,1000491
36,989976,1000491
37,989976,1000491
38,989976,1000491
39,989976,1000491
40,796383,809921
41,796383,809921
42,796383,809921
43,796383,809921
44,796383,809921
45,633892,626795
46,633892,626795
47,633892,626795
48,633892,626795
49,633892,626795
50,527103,536436
51,527103,536436
52,527103,536436
53,527103,536436
54,527103,536436
55,422458,472017
56,422458,472017
57,422458,472017
58,422458,472017
59,422458,472017
60,342545,402171
61,342545,402171
62,342545,402171
63,342545,402171
64,342545,402171
65,249990,297834
66,249990,297834
67,249990,297834
68,249990,297834
69,249990,297834
70,158914,194914
71,158914,194914
72,158914,194914
73,158914,194914
74,158914,194914
75,93663,121862
76,93663,121862
77,93663,121862
78,93663,121862
79,93663,121862
80,45528,62500
81,45528,62500
82,45528,62500
83,45528,62500
84,45528,62500
85,16599,24107
86,16599,24107
87,16599,24107
88,16599,24107
89,16599,24107
90,4222,6677
91,4222,6677
92,4222,6677
93,4222,6677
94,4222,6677
95,650,1144
96,650,1144
97,650,1144
98,650,1144
99,650,1144
100,308,631
