age,male,female
0,1757879,1698047
1,1757879,1698047
2,1757879,1698047
3,1757879,1698047
4,1757879,1698047
5,1824319,1770936
6,1824319,1770936
7,1824319,1770936
8,1824319,1770936
9,1824319,1770936
10,1814368,1772719
11,1814368,1772719
12,1814368,1772719
13,1814368,1772719
14,1814368,1772719
15,1642587,1618286
16,1642587,1618286
17,1642587,1618286
18,1642587,1618286
19,1642587,1618286
20,1463375,1454051
21,1463375,1454051
22,1463375,1454051
23,1463375,1454051
24,1463375,1454051
25,1356885,1357397
26,1356885,1357397
27,1356885,1357397
28,1356885,1357397
29,1356885,1357397
30,1269229,1276160
31,1269229,1276160
32,1269229,1276160
33,1269229,1276160
34,1269229,1276160
35,1091195,1103616
36,1091195,1103616
37,1091195,1103616
38,1091195,1103616
39,1091195,1103616
40,902498,920874
41,902498,920874
42,902498,920874
43,902498,920874
44,902498,920874
45,703108,715403
46,703108,715403
47,703108,715403
48,703108,715403
49,703108,715403
50,574472,575427
51,574472,575427
52,574472,575427
53,574472,575427
54,574472,575427
55,460307,494332
56,460307,494332
57,460307,494332
58,460307,494332
59,460307,494332
60,364606,430398
61,364606,430398
62,364606,430398
63,364606,430398
64,364606,430398
65,276103,338961
66,276103,338961
67,276103,338961
68,276103,338961
69,276103,338961
70,179273,225849
71,179273,225849
72,179273,225849
73,179273,225849
74,179273,225849
75,101155,134713
76,101155,134713
77,101155,134713
78,101155,134713
79,101155,134713
80,50780,71718
81,50780,71718
82,50780,71718
83,50780,71718
84,50780,71718
85,19090,27891
86,19090,27891
87,19090,27891
88,19090,27891
89,19090,27891
90,4955,7678
91,4955,7678
92,4955,7678
93,4955,7678
94,4955,7678
95,799,1341
96,799,1341
97,799,1341
98,799,1341
99,799,1341
100,380,706
