age,male,female
0,1719787,1674696
1,1719787,1674696
2,1719787,1674696
3,1719787,1674696
4,1719787,1674696
5,1424432,1397816
6,1424432,1397816
7,1424432,1397816
8,1424432,1397816
9,1424432,1397816
10,1197094,1180414
11,1197094,1180414
12,1197094,1180414
13,1197094,1180414
14,1197094,1180414
15,949855,945948
16,949855,945948
17,949855,945948
18,949855,945948
19,949855,945948
20,773130,779099
21,773130,779099
22,773130,779099
23,773130,779099
24,773130,779099
25,644975,665700
26,644975,665700
27,644975,665700
28,644975,665700
29,644975,665700
30,545564,569638
31,545564,569638
32,545564,569638
33,545564,569638
34,545564,569638
35,456296,480865
36,456296,480865
37,456296,480865
38,456296,480865
39,456296,480865
40,401270,410114
41,401270,410114
42,401270,410114
43,401270,410114
44,401270,410114
45,346520,351584
46,346520,351584
47,346520,351584
48,346520,351584
49,346520,351584
50,282784,292936
51,282784,292936
52,282784,292936
53,282784,292936
54,282784,292936
55,223678,237771
56,223678,237771
57,223678,237771
58,223678,237771
59,223678,237771
60,171966,188033
61,171966,188033
62,171966,188033
63,171966,188033
64,171966,188033
65,124350,140822
66,124350,140822
67,124350,140822
68,124350,140822
69,124350,140822
70,79514,94740
71,79514,94740
72,79514,94740
73,79514,94740
74,79514,94740
75,41950,54051
76,41950,54051
77,41950,54051
78,41950,54051
79,41950,54051
80,17520,24956
81,17520,24956
82,17520,24956
83,17520,24956
84,17520,24956
85,4999,8349
86,4999,8349
87,4999,8349
88,4999,8349
89,4999,8349
90,858,1842
91,858,1842
92,858,1842
93,858,1842
94,858,1842
95,64,207
96,64,207
97,64,207
98,64,207
99,64,207
100,11,59
