age,male,female
0,66480393,62586831
1,66480393,62586831
2,66480393,62586831
3,66480393,62586831
4,66480393,62586831
5,62983941,59680697
6,62983941,59680697
7,62983941,59680697
8,62983941,59680697
9,62983941,59680697
10,57296288,54544559
11,57296288,54544559
12,57296288,54544559
13,57296288,54544559
14,57296288,54544559
15,52708166,50447268
16,52708166,50447268
17,52708166,50447268
18,52708166,50447268
19,52708166,50447268
20,51943246,49987697
21,51943246,49987697
22,51943246,49987697
23,51943246,49987697
24,51943246,49987697
25,47949852,46425183
26,47949852,46425183
27,47949852,46425183
28,47949852,46425183
29,47949852,46425183
30,41164599,39993006
31,41164599,39993006
32,41164599,39993006
33,41164599,39993006
34,41164599,39993006
35,37971402,37089568
36,37971402,37089568
37,37971402,37089568
38,37971402,37089568
39,37971402,37089568
40,32273663,31741565
41,32273663,31741565
42,32273663,31741565
43,32273663,31741565
44,32273663,31741565
45,25027550,24676577
46,25027550,24676577
47,25027550,24676577
48,25027550,24676577
49,25027550,24676577
50,21520033,21635214
51,21520033,21635214
52,21520033,21635214
53,21520033,21635214
54,21520033,21635214
55,19032098,19674752
56,19032098,19674752
57,19032098,19674752
58,19032098,19674752
59,19032098,19674752
60,15914148,17204037
61,15914148,17204037
62,15914148,17204037
63,15914148,17204037
64,15914148,17204037
65,12289835,14490967
66,12289835,14490967
67,12289835,14490967
68,12289835,14490967
69,12289835,14490967
70,8263135,10847438
71,8263135,10847438
72,8263135,10847438
73,8263135,10847438
74,8263135,10847438
75,4955530,7361985
76,4955530,7361985
77,4955530,7361985
78,4955530,7361985
79,4955530,7361985
80,2739621,4897799
81,2739621,4897799
82,2739621,4897799
83,2739621,4897799
84,2739621,4897799
85,1023973,2291651
86,1023973,2291651
87,1023973,2291651
88,1023973,2291651
89,1023973,2291651
90,256654,737592
91,256654,737592
92,256654,737592
93,256654,737592
94,256654,737592
95,38680,141159
96,38680,141159
97,38680,141159
98,38680,141159
99,38680,141159
100,19842,83191
