age,male,female
0,420597,401264
1,420597,401264
2,420597,401264
3,420597,401264
4,420597,401264
5,587848,559923
6,587848,559923
7,587848,559923
8,587848,559923
9,587848,559923
10,670557,638343
11,670557,638343
12,670557,638343
13,670557,638343
14,670557,638343
15,614042,582907
16,614042,582907
17,614042,582907
18,614042,582907
19,614042,582907
20,561131,545811
21,561131,545811
22,561131,545811
23,561131,545811
24,561131,545811
25,534151,505552
26,534151,505552
27,534151,505552
28,534151,505552
29,534151,505552
30,517829,485725
31,517829,485725
32,517829,485725
33,517829,485725
34,517829,485725
35,657419,615220
36,657419,615220
37,657419,615220
38,657419,615220
39,657419,615220
40,530211,500207
41,530211,500207
42,530211,500207
43,530211,500207
44,530211,500207
45,487405,492324
46,487405,492324
47,487405,492324
48,487405,492324
49,487405,492324
50,382979,526732
51,382979,526732
52,382979,526732
53,382979,526732
54,382979,526732
55,274058,407618
56,274058,407618
57,274058,407618
58,274058,407618
59,274058,407618
60,321508,490717
61,321508,490717
62,321508,490717
63,321508,490717
64,321508,490717
65,334431,517490
66,334431,517490
67,334431,517490
68,334431,517490
69,334431,517490
70,274203,424711
71,274203,424711
72,274203,424711
73,274203,424711
74,274203,424711
75,159217,298938
76,159217,298938
77,159217,298938
78,159217,298938
79,159217,298938
80,70742,165456
81,70742,165456
82,70742,165456
83,70742,165456
84,70742,165456
85,27179,63892
86,27179,63892
87,27179,63892
88,27179,63892
89,27179,63892
90,6517,15097
91,6517,15097
92,6517,15097
93,6517,15097
94,6517,15097
95,839,1952
96,839,1952
97,839,1952
98,839,1952
99,839,1952
100,239,558
