age,male,female
0,2064427,1967438
1,2064427,1967438
2,2064427,1967438
3,2064427,1967438
4,2064427,1967438
5,2169999,2059629
6,2169999,2059629
7,2169999,2059629
8,2169999,2059629
9,2169999,2059629
10,2141856,2022848
11,2141856,2022848
12,2141856,2022848
13,2141856,2022848
14,2141856,2022848
15,2187784,2045601
16,2187784,2045601
17,2187784,2045601
18,2187784,2045601
19,2187784,2045601
20,2394436,2229970
21,2394436,2229970
22,2394436,2229970
23,2394436,2229970
24,2394436,2229970
25,2328146,2176518
26,2328146,2176518
27,2328146,2176518
28,2328146,2176518
29,2328146,2176518
30,2272546,2145755
31,2272546,2145755
32,2272546,2145755
33,2272546,2145755
34,2272546,2145755
35,2078137,1978604
36,2078137,1978604
37,2078137,1978604
38,2078137,1978604
39,2078137,1978604
40,2149333,2065209
41,2149333,2065209
42,2149333,2065209
43,2149333,2065209
44,2149333,2065209
45,2193531,2137306
46,2193531,2137306
47,2193531,2137306
48,2193531,2137306
49,2193531,2137306
50,2301151,2282993
51,2301151,2282993
52,2301151,2282993
53,2301151,2282993
54,2301151,2282993
55,2094554,2156995
56,2094554,2156995
57,2094554,2156995
58,2094554,2156995
59,2094554,2156995
60,1755123,1850462
61,1755123,1850462
62,1755123,1850462
63,1755123,1850462
64,1755123,1850462
65,1402975,1511446
66,1402975,1511446
67,1402975,1511446
68,1402975,1511446
69,1402975,1511446
70,956648,1115141
71,956648,1115141
72,956648,1115141
73,956648,1115141
74,956648,1115141
75,678918,837516
76,678918,837516
77,678918,837516
78,678918,837516
79,678918,837516
80,470910,663418
81,470910,663418
82,470910,663418
83,470910,663418
84,470910,663418
85,266565,462527
86,266565,462527
87,266565,462527
88,266565,462527
89,266565,462527
90,98357,217358
91,98357,217358
92,98357,217358
93,98357,217358
94,98357,217358
95,18857,59030
96,18857,59030
97,18857,59030
98,18857,59030
99,18857,59030
100,9869,50790
