age,male,female
0,11498649,10698712
1,11498649,10698712
2,11498649,10698712
3,11498649,10698712
4,11498649,10698712
5,9884798,9176669
6,9884798,9176669
7,9884798,9176669
8,9884798,9176669
9,9884798,9176669
10,8769244,8181167
11,8769244,8181167
12,8769244,8181167
13,8769244,8181167
14,8769244,8181167
15,7868055,7314255
16,7868055,7314255
17,7868055,7314255
18,7868055,7314255
19,7868055,7314255
20,7086171,6506963
21,7086171,6506963
22,7086171,6506963
23,7086171,6506963
24,7086171,6506963
25,6266377,5693588
26,6266377,5693588
27,6266377,5693588
28,6266377,5693588
29,6266377,5693588
30,5176113,4686806
31,5176113,4686806
32,5176113,4686806
33,5176113,4686806
34,5176113,4686806
35,3880487,3632714
36,3880487,3632714
37,3880487,3632714
38,3880487,3632714
39,3880487,3632714
40,3390107,3212427
41,3390107,3212427
42,3390107,3212427
43,3390107,3212427
44,3390107,3212427
45,3053944,2930402
46,3053944,2930402
47,3053944,2930402
48,3053944,2930402
49,3053944,2930402
50,2637384,2490728
51,2637384,2490728
52,2637384,2490728
53,2637384,2490728
54,2637384,2490728
55,2193111,2041585
56,2193111,2041585
57,2193111,2041585
58,2193111,2041585
59,2193111,2041585
60,1708015,1629135
61,1708015,1629135
62,1708015,1629135
63,1708015,1629135
64,1708015,1629135
65,1240098,1235157
66,1240098,1235157
67,1240098,1235157
68,1240098,1235157
69,1240098,1235157
70,832305,870847
71,832305,870847
72,832305,870847
73,832305,870847
74,832305,870847
75,482860,518094
76,482860,518094
77,482860,518094
78,482860,518094
79,482860,518094
80,222043,246052
81,222043,246052
82,222043,246052
83,222043,246052
84,222043,246052
85,78824,94450
86,78824,94450
87,78824,94450
88,78824,94450
89,78824,94450
90,17299,21908
91,17299,21908
92,17299,21908
93,17299,21908
94,17299,21908
95,2678,3895
96,2678,3895
97,2678,3895
98,2678,3895
99,2678,3895
100,820,1276
