age,male,female
0,697414,704372
1,697414,704372
2,697414,704372
3,697414,704372
4,697414,704372
5,528015,536488
6,528015,536488
7,528015,536488
8,528015,536488
9,528015,536488
10,495684,479459
11,495684,479459
12,495684,479459
13,495684,479459
14,495684,479459
15,432644,419138
16,432644,419138
17,432644,419138
18,432644,419138
19,432644,419138
20,371840,363738
21,371840,363738
22,371840,363738
23,371840,363738
24,371840,363738
25,318419,315268
26,318419,315268
27,318419,315268
28,318419,315268
29,318419,315268
30,274565,272950
31,274565,272950
32,274565,272950
33,274565,272950
34,274565,272950
35,233565,234010
36,233565,234010
37,233565,234010
38,233565,234010
39,233565,234010
40,191697,195672
41,191697,195672
42,191697,195672
43,191697,195672
44,191697,195672
45,158376,165875
46,158376,165875
47,158376,165875
48,158376,165875
49,158376,165875
50,128966,140197
51,128966,140197
52,128966,140197
53,128966,140197
54,128966,140197
55,109756,122555
56,109756,122555
57,109756,122555
58,109756,122555
59,109756,122555
60,85007,99087
61,85007,99087
62,85007,99087
63,85007,99087
64,85007,99087
65,57766,71556
66,57766,71556
67,57766,71556
68,57766,71556
69,57766,71556
70,33944,45265
71,33944,45265
72,33944,45265
73,33944,45265
74,33944,45265
75,16150,24095
76,16150,24095
77,16150,24095
78,16150,24095
79,16150,24095
80,5677,9689
81,5677,9689
82,5677,9689
83,5677,9689
84,5677,9689
85,1187,2653
86,1187,2653
87,1187,2653
88,1187,2653
89,1187,2653
90,111,344
91,111,344
92,111,344
93,111,344
94,111,344
95,3,12
96,3,12
97,3,12
98,3,12
99,3,12
100,0,1
