age,male,female
0,12346752,11369374
1,12346752,11369374
2,12346752,11369374
3,12346752,11369374
4,12346752,11369374
5,12920422,11792624
6,12920422,11792624
7,12920422,11792624
8,12920422,11792624
9,12920422,11792624
10,13342755,12133049
11,13342755,12133049
12,13342755,12133049
13,13342755,12133049
14,13342755,12133049
15,13749971,12479179
16,13749971,12479179
17,13749971,12479179
18,13749971,12479179
19,13749971,12479179
20,13300403,12048738
21,13300403,12048738
22,13300403,12048738
23,13300403,12048738
24,13300403,12048738
25,12637125,11568042
26,12637125,11568042
27,12637125,11568042
28,12637125,11568042
29,12637125,11568042
30,11919127,10987157
31,11919127,10987157
32,11919127,10987157
33,11919127,10987157
34,11919127,10987157
35,10777404,9948298
36,10777404,9948298
37,10777404,9948298
38,10777404,9948298
39,10777404,9948298
40,9346976,8727621
41,9346976,8727621
42,9346976,8727621
43,9346976,8727621
44,9346976,8727621
45,8135324,7739645
46,8135324,7739645
47,8135324,7739645
48,8135324,7739645
49,8135324,7739645
50,6989689,6745652
51,6989689,6745652
52,6989689,6745652
53,6989689,6745652
54,6989689,6745652
55,5968415,5820105
56,5968415,5820105
57,5968415,5820105
58,5968415,5820105
59,5968415,5820105
60,4878260,4850647
61,4878260,4850647
62,4878260,4850647
63,4878260,4850647
64,4878260,4850647
65,3682850,3779226
66,3682850,3779226
67,3682850,3779226
68,3682850,3779226
69,3682850,3779226
70,2282435,2491187
71,2282435,2491187
72,2282435,2491187
73,2282435,2491187
74,2282435,2491187
75,1352705,1601051
76,1352705,1601051
77,1352705,1601051
78,1352705,1601051
79,1352705,1601051
80,752342,974840
81,752342,974840
82,752342,974840
83,752342,974840
84,752342,974840
85,327517,454177
86,327517,454177
87,327517,454177
88,327517,454177
89,327517,454177
90,102275,144916
91,102275,144916
92,102275,144916
93,102275,144916
94,102275,144916
95,19964,29297
96,19964,29297
97,19964,29297
98,19964,29297
99,19964,29297
100,11905,18091
