age,male,female
0,475108,452055
1,475108,452055
2,475108,452055
3,475108,452055
4,475108,452055
5,348615,334459
6,348615,334459
7,348615,334459
8,348615,334459
9,348615,334459
10,287830,259546
11,287830,259546
12,287830,259546
13,287830,259546
14,287830,259546
15,275132,252547
16,275132,252547
17,275132,252547
18,275132,252547
19,275132,252547
20,274244,237427
21,274244,237427
22,274244,237427
23,274244,237427
24,274244,237427
25,186007,200321
26,186007,200321
27,186007,200321
28,186007,200321
29,186007,200321
30,143489,172644
31,143489,172644
32,143489,172644
33,143489,172644
34,143489,172644
35,144930,149888
36,144930,149888
37,144930,149888
38,144930,149888
39,144930,149888
40,121552,120263
41,121552,120263
42,121552,120263
43,121552,120263
44,121552,120263
45,104874,104554
46,104874,104554
47,104874,104554
48,104874,104554
49,104874,104554
50,92534,87655
51,92534,87655
52,92534,87655
53,92534,87655
54,92534,87655
55,60106,65425
56,60106,65425
57,60106,65425
58,60106,65425
59,60106,65425
60,49166,59234
61,49166,59234
62,49166,59234
63,49166,59234
64,49166,59234
65,33274,46547
66,33274,46547
67,33274,46547
68,33274,46547
69,33274,46547
70,20578,32295
71,20578,32295
72,20578,32295
73,20578,32295
74,20578,32295
75,8141,13942
76,8141,13942
77,8141,13942
78,8141,13942
79,8141,13942
80,2438,4714
81,2438,4714
82,2438,4714
83,2438,4714
84,2438,4714
85,401,771
86,401,771
87,401,771
88,401,771
89,401,771
90,111,174
91,111,174
92,111,174
93,111,174
94,111,174
95,35,30
96,35,30
97,35,30
98,35,30
99,35,30
100,52,36
