age,male,female
0,548077,519803
1,548077,519803
2,548077,519803
3,548077,519803
4,548077,519803
5,571873,542344
6,571873,542344
7,571873,542344
8,571873,542344
9,571873,542344
10,613726,580483
11,613726,580483
12,613726,580483
13,613726,580483
14,613726,580483
15,614068,581728
16,614068,581728
17,614068,581728
18,614068,581728
19,614068,581728
20,620770,596017
21,620770,596017
22,620770,596017
23,620770,596017
24,620770,596017
25,696047,676955
26,696047,676955
27,696047,676955
28,696047,676955
29,696047,676955
30,786275,771070
31,786275,771070
32,786275,771070
33,786275,771070
34,786275,771070
35,969779,949529
36,969779,949529
37,969779,949529
38,969779,949529
39,969779,949529
40,961422,932350
41,961422,932350
42,961422,932350
43,961422,932350
44,961422,932350
45,821836,787576
46,821836,787576
47,821836,787576
48,821836,787576
49,821836,787576
50,784096,758965
51,784096,758965
52,784096,758965
53,784096,758965
54,784096,758965
55,803497,795636
56,803497,795636
57,803497,795636
58,803497,795636
59,803497,795636
60,1003088,1026916
61,1003088,1026916
62,1003088,1026916
63,1003088,1026916
64,1003088,1026916
65,835064,883086
66,835064,883086
67,835064,883086
68,835064,883086
69,835064,883086
70,713505,803519
71,713505,803519
72,713505,803519
73,713505,803519
74,713505,803519
75,548894,695605
76,548894,695605
77,548894,695605
78,548894,695605
79,548894,695605
80,367105,559228
81,367105,559228
82,367105,559228
83,367105,559228
84,367105,559228
85,183775,375683
86,183775,375683
87,183775,375683
88,183775,375683
89,183775,375683
90,53241,174278
91,53241,174278
92,53241,174278
93,53241,174278
94,53241,174278
95,12215,54492
96,12215,54492
97,12215,54492
98,12215,54492
99,12215,54492
100,7014,53179
