age,male,female
0,13832782,12599882
1,13832782,12599882
2,13832782,12599882
3,13832782,12599882
4,13832782,12599882
5,13763997,12471203
6,13763997,12471203
7,13763997,12471203
8,13763997,12471203
9,13763997,12471203
10,13172855,11987411
11,13172855,11987411
12,13172855,11987411
13,13172855,11987411
14,13172855,11987411
15,12556412,11541485
16,12556412,11541485
17,12556412,11541485
18,12556412,11541485
19,12556412,11541485
20,11696845,10711964
21,11696845,10711964
22,11696845,10711964
23,11696845,10711964
24,11696845,10711964
25,10336735,9465577
26,10336735,9465577
27,10336735,9465577
28,10336735,9465577
29,10336735,9465577
30,9115898,8427725
31,9115898,8427725
32,9115898,8427725
33,9115898,8427725
34,9115898,8427725
35,7990164,7457413
36,7990164,7457413
37,7990164,7457413
38,7990164,7457413
39,7990164,7457413
40,7087212,6631245
41,7087212,6631245
42,7087212,6631245
43,7087212,6631245
44,7087212,6631245
45,6236069,5833717
46,6236069,5833717
47,6236069,5833717
48,6236069,5833717
49,6236069,5833717
50,5289389,4987783
51,5289389,4987783
52,5289389,4987783
53,5289389,4987783
54,5289389,4987783
55,4010487,3874792
56,4010487,3874792
57,4010487,3874792
58,4010487,3874792
59,4010487,3874792
60,2813607,2883495
61,2813607,2883495
62,2813607,2883495
63,2813607,2883495
64,2813607,2883495
65,2135506,2306610
66,2135506,2306610
67,2135506,2306610
68,2135506,2306610
69,2135506,2306610
70,1513306,1722865
71,1513306,1722865
72,1513306,1722865
73,1513306,1722865
74,1513306,1722865
75,937733,1101380
76,937733,1101380
77,937733,1101380
78,937733,1101380
79,937733,1101380
80,471708,593317
81,471708,593317
82,471708,593317
83,471708,593317
84,471708,593317
85,178481,249556
86,178481,249556
87,178481,249556
88,178481,249556
89,178481,249556
90,47308,75689
91,47308,75689
92,47308,75689
93,47308,75689
94,47308,75689
95,8155,14866
96,8155,14866
97,8155,14866
98,8155,14866
99,8155,14866
100,4312,8564
