age,male,female
0,10190239,9725120
1,10190239,9725120
2,10190239,9725120
3,10190239,9725120
4,10190239,9725120
5,7014091,6394080
6,7014091,6394080
7,7014091,6394080
8,7014091,6394080
9,7014091,6394080
10,5781002,5102738
11,5781002,5102738
12,5781002,5102738
13,5781002,5102738
14,5781002,5102738
15,5695252,4989237
16,5695252,4989237
17,5695252,4989237
18,5695252,4989237
19,5695252,4989237
20,5261685,4705102
21,5261685,4705102
22,5261685,4705102
23,5261685,4705102
24,5261685,4705102
25,4584437,4192875
26,4584437,4192875
27,4584437,4192875
28,4584437,4192875
29,4584437,4192875
30,4034979,3791367
31,4034979,3791367
32,4034979,3791367
33,4034979,3791367
34,4034979,3791367
35,3606282,3442242
36,3606282,3442242
37,3606282,3442242
38,3606282,3442242
39,3606282,3442242
40,3252027,3090225
41,3252027,3090225
42,3252027,3090225
43,3252027,3090225
44,3252027,3090225
45,2875552,2850174
46,2875552,2850174
47,2875552,2850174
48,2875552,2850174
49,2875552,2850174
50,2463207,2452064
51,2463207,2452064
52,2463207,2452064
53,2463207,2452064
54,2463207,2452064
55,1972865,1982408
56,1972865,1982408
57,1972865,1982408
58,1972865,1982408
59,1972865,1982408
60,1555419,1668787
61,1555419,1668787
62,1555419,1668787
63,1555419,1668787
64,1555419,1668787
65,1099618,1287056
66,1099618,1287056
67,1099618,1287056
68,1099618,1287056
69,1099618,1287056
70,675701,909357
71,675701,909357
72,675701,909357
73,675701,909357
74,675701,909357
75,315955,488140
76,315955,488140
77,315955,488140
78,315955,488140
79,315955,488140
80,148961,248324
81,148961,248324
82,148961,248324
83,148961,248324
84,148961,248324
85,46848,93531
86,46848,93531
87,46848,93531
88,46848,93531
89,46848,93531
90,9028,23246
91,9028,23246
92,9028,23246
93,9028,23246
94,9028,23246
95,782,2615
96,782,2615
97,782,2615
98,782,2615
99,782,2615
100,104,649
