age,male,female
0,5468569,4922941
1,5468569,4922941
2,5468569,4922941
3,5468569,4922941
4,5468569,4922941
5,9079713,7951289
6,9079713,7951289
7,9079713,7951289
8,9079713,7951289
9,9079713,7951289
10,9689130,8328814
11,9689130,8328814
12,9689130,8328814
13,9689130,8328814
14,9689130,8328814
15,8973691,7650719
16,8973691,7650719
17,8973691,7650719
18,8973691,7650719
19,8973691,7650719
20,8560713,7323139
21,8560713,7323139
22,8560713,7323139
23,8560713,7323139
24,8560713,7323139
25,9036478,7857439
26,9036478,7857439
27,9036478,7857439
28,9036478,7857439
29,9036478,7857439
30,11187172,10032953
31,11187172,10032953
32,11187172,10032953
33,11187172,10032953
34,11187172,10032953
35,12207899,11299058
36,12207899,11299058
37,12207899,11299058
38,12207899,11299058
39,12207899,11299058
40,10297487,9767401
41,10297487,9767401
42,10297487,9767401
43,10297487,9767401
44,10297487,9767401
45,9605920,9262657
46,9605920,9262657
47,9605920,9262657
48,9605920,9262657
49,9605920,9262657
50,12081252,11892032
51,12081252,11892032
52,12081252,11892032
53,12081252,11892032
54,12081252,11892032
55,11424835,11525090
56,11424835,11525090
57,11424835,11525090
58,11424835,11525090
59,11424835,11525090
60,8246283,8562123
61,8246283,8562123
62,8246283,8562123
63,8246283,8562123
64,8246283,8562123
65,7067401,7771577
66,7067401,7771577
67,7067401,7771577
68,7067401,7771577
69,7067401,7771577
70,5682493,6755084
71,5682493,6755084
72,5682493,6755084
73,5682493,6755084
74,5682493,6755084
75,3224557,3981311
76,3224557,3981311
77,3224557,3981311
78,3224557,3981311
79,3224557,3981311
80,1730652,2400376
81,1730652,2400376
82,1730652,2400376
83,1730652,2400376
84,1730652,2400376
85,797506,1353215
86,797506,1353215
87,797506,1353215
88,797506,1353215
89,797506,1353215
90,218512,517366
91,218512,517366
92,218512,517366
93,218512,517366
94,218512,517366
95,23911,96858
96,23911,96858
97,23911,96858
98,23911,96858
99,23911,96858
100,2849,40333
