age,male,female
0,474730,434600
1,474730,434600
2,474730,434600
3,474730,434600
4,474730,434600
5,476439,440225
6,476439,440225
7,476439,440225
8,476439,440225
9,476439,440225
10,487214,451196
11,487214,451196
12,487214,451196
13,487214,451196
14,487214,451196
15,436910,409255
16,436910,409255
17,436910,409255
18,436910,409255
19,436910,409255
20,329059,305029
21,329059,305029
22,329059,305029
23,329059,305029
24,329059,305029
25,268086,251828
26,268086,251828
27,268086,251828
28,268086,251828
29,268086,251828
30,238982,223756
31,238982,223756
32,238982,223756
33,238982,223756
34,238982,223756
35,230885,219807
36,230885,219807
37,230885,219807
38,230885,219807
39,230885,219807
40,181341,186191
41,181341,186191
42,181341,186191
43,181341,186191
44,181341,186191
45,133967,152318
46,133967,152318
47,133967,152318
48,133967,152318
49,133967,152318
50,120653,127217
51,120653,127217
52,120653,127217
53,120653,127217
54,120653,127217
55,91225,99867
56,91225,99867
57,91225,99867
58,91225,99867
59,91225,99867
60,65415,80109
61,65415,80109
62,65415,80109
63,65415,80109
64,65415,80109
65,46077,61448
66,46077,61448
67,46077,61448
68,46077,61448
69,46077,61448
70,28900,44229
71,28900,44229
72,28900,44229
73,28900,44229
74,28900,44229
75,15801,29050
76,15801,29050
77,15801,29050
78,15801,29050
79,15801,29050
80,6623,15859
81,6623,15859
82,6623,15859
83,6623,15859
84,6623,15859
85,1888,6652
86,1888,6652
87,1888,6652
88,1888,6652
89,1888,6652
90,281,1766
91,281,1766
92,281,1766
93,281,1766
94,281,1766
95,16,248
96,16,248
97,16,248
98,16,248
99,16,248
100,0,12
