age,male,female
0,1030264,997374
1,1030264,997374
2,1030264,997374
3,1030264,997374
4,1030264,997374
5,1100218,1096146
6,1100218,1096146
7,1100218,1096146
8,1100218,1096146
9,1100218,1096146
10,975067,985287
11,975067,985287
12,975067,985287
13,975067,985287
14,975067,985287
15,878488,894551
16,878488,894551
17,878488,894551
18,878488,894551
19,878488,894551
20,860566,877744
21,860566,877744
22,860566,877744
23,860566,877744
24,860566,877744
25,767716,794812
26,767716,794812
27,767716,794812
28,767716,794812
29,767716,794812
30,555093,681637
31,555093,681637
32,555093,681637
33,555093,681637
34,555093,681637
35,467005,567070
36,467005,567070
37,467005,567070
38,467005,567070
39,467005,567070
40,468835,537189
41,468835,537189
42,468835,537189
43,468835,537189
44,468835,537189
45,424458,452533
46,424458,452533
47,424458,452533
48,424458,452533
49,424458,452533
50,384441,393189
51,384441,393189
52,384441,393189
53,384441,393189
54,384441,393189
55,316334,325001
56,316334,325001
57,316334,325001
58,316334,325001
59,316334,325001
60,241450,259859
61,241450,259859
62,241450,259859
63,241450,259859
64,241450,259859
65,179928,214598
66,179928,214598
67,179928,214598
68,179928,214598
69,179928,214598
70,116071,163299
71,116071,163299
72,116071,163299
73,116071,163299
74,116071,163299
75,66308,107960
76,66308,107960
77,66308,107960
78,66308,107960
79,66308,107960
80,24716,47514
81,24716,47514
82,24716,47514
83,24716,47514
84,24716,47514
85,6941,16042
86,6941,16042
87,6941,16042
88,6941,16042
89,6941,16042
90,1363,3790
91,1363,3790
92,1363,3790
93,1363,3790
94,1363,3790
95,134,507
96,134,507
97,134,507
98,134,507
99,134,507
100,27,138
