age,male,female
0,569112,540428
1,569112,540428
2,569112,540428
3,569112,540428
4,569112,540428
5,609203,577467
6,609203,577467
7,609203,577467
8,609203,577467
9,609203,577467
10,608683,577546
11,608683,577546
12,608683,577546
13,608683,577546
14,608683,577546
15,631788,598865
16,631788,598865
17,631788,598865
18,631788,598865
19,631788,598865
20,705197,675994
21,705197,675994
22,705197,675994
23,705197,675994
24,705197,675994
25,781672,763407
26,781672,763407
27,781672,763407
28,781672,763407
29,781672,763407
30,965251,945041
31,965251,945041
32,965251,945041
33,965251,945041
34,965251,945041
35,960814,930079
36,960814,930079
37,960814,930079
38,960814,930079
39,960814,930079
40,825993,788037
41,825993,788037
42,825993,788037
43,825993,788037
44,825993,788037
45,792633,761811
46,792633,761811
47,792633,761811
48,792633,761811
49,792633,761811
50,816776,799980
51,816776,799980
52,816776,799980
53,816776,799980
54,816776,799980
55,1033241,1038351
56,1033241,1038351
57,1033241,1038351
58,1033241,1038351
59,1033241,1038351
60,878812,901126
61,878812,901126
62,878812,901126
63,878812,901126
64,878812,901126
65,777853,832893
66,777853,832893
67,777853,832893
68,777853,832893
69,777853,832893
70,638482,742166
71,638482,742166
72,638482,742166
73,638482,742166
74,638482,742166
75,482670,632980
76,482670,632980
77,482670,632980
78,482670,632980
79,482670,632980
80,298696,486013
81,298696,486013
82,298696,486013
83,298696,486013
84,298696,486013
85,120599,290869
86,120599,290869
87,120599,290869
88,120599,290869
89,120599,290869
90,43103,130525
91,43103,130525
92,43103,130525
93,43103,130525
94,43103,130525
95,10133,44114
96,10133,44114
97,10133,44114
98,10133,44114
99,10133,44114
100,5685,39964
