age,male,female
0,13731827,13045586
1,13731827,13045586
2,13731827,13045586
3,13731827,13045586
4,13731827,13045586
5,8521921,8092318
6,8521921,8092318
7,8521921,8092318
8,8521921,8092318
9,8521921,8092318
10,9940314,9492767
11,9940314,9492767
12,9940314,9492767
13,9940314,9492767
14,9940314,9492767
15,8023834,7604906
16,8023834,7604906
17,8023834,7604906
18,8023834,7604906
19,8023834,7604906
20,5856144,5322859
21,5856144,5322859
22,5856144,5322859
23,5856144,5322859
24,5856144,5322859
25,5350211,4715066
26,5350211,4715066
27,5350211,4715066
28,5350211,4715066
29,5350211,4715066
30,5206553,4686823
31,5206553,4686823
32,5206553,4686823
33,5206553,4686823
34,5206553,4686823
35,4525467,4137737
36,4525467,4137737
37,4525467,4137737
38,4525467,4137737
39,4525467,4137737
40,3907126,3683582
41,3907126,3683582
42,3907126,3683582
43,3907126,3683582
44,3907126,3683582
45,3303999,3228646
46,3303999,3228646
47,3303999,3228646
48,3303999,3228646
49,3303999,3228646
50,2876495,2890209
51,2876495,2890209
52,2876495,2890209
53,2876495,2890209
54,2876495,2890209
55,2269122,2419866
56,2269122,2419866
57,2269122,2419866
58,2269122,2419866
59,2269122,2419866
60,1767196,2062019
61,1767196,2062019
62,1767196,2062019
63,1767196,2062019
64,1767196,2062019
65,1144072,1450115
66,1144072,1450115
67,1144072,1450115
68,1144072,1450115
69,1144072,1450115
70,673374,973069
71,673374,973069
72,673374,973069
73,673374,973069
74,673374,973069
75,315140,533100
76,315140,533100
77,315140,533100
78,315140,533100
79,315140,533100
80,114452,232719
81,114452,232719
82,114452,232719
83,114452,232719
84,114452,232719
85,26172,66388
86,26172,66388
87,26172,66388
88,26172,66388
89,26172,66388
90,3322,9678
91,3322,9678
92,3322,9678
93,3322,9678
94,3322,9678
95,259,704
96,259,704
97,259,704
98,259,704
99,259,704
100,98,134
