age,male,female
0,2252786,2193768
1,2252786,2193768
2,2252786,2193768
3,2252786,2193768
4,2252786,2193768
5,1805132,1755494
6,1805132,1755494
7,1805132,1755494
8,1805132,1755494
9,1805132,1755494
10,1542415,1505681
11,1542415,1505681
12,1542415,1505681
13,1542415,1505681
14,1542415,1505681
15,1378392,1348450
16,1378392,1348450
17,1378392,1348450
18,1378392,1348450
19,1378392,1348450
20,1183232,1163518
21,1183232,1163518
22,1183232,1163518
23,1183232,1163518
24,1183232,1163518
25,941821,936994
26,941821,936994
27,941821,936994
28,941821,936994
29,941821,936994
30,757846,757442
31,757846,757442
32,757846,757442
33,757846,757442
34,757846,757442
35,624461,635739
36,624461,635739
37,624461,635739
38,624461,635739
39,624461,635739
40,517990,535588
41,517990,535588
42,517990,535588
43,517990,535588
44,517990,535588
45,423798,447223
46,423798,447223
47,423798,447223
48,423798,447223
49,423798,447223
50,351682,370696
51,351682,370696
52,351682,370696
53,351682,370696
54,351682,370696
55,296917,310733
56,296917,310733
57,296917,310733
58,296917,310733
59,296917,310733
60,226769,244215
61,226769,244215
62,226769,244215
63,226769,244215
64,226769,244215
65,161520,179496
66,161520,179496
67,161520,179496
68,161520,179496
69,161520,179496
70,104195,120143
71,104195,120143
72,104195,120143
73,104195,120143
74,104195,120143
75,56874,69517
76,56874,69517
77,56874,69517
78,56874,69517
79,56874,69517
80,23736,31775
81,23736,31775
82,23736,31775
83,23736,31775
84,23736,31775
85,6600,10303
86,6600,10303
87,6600,10303
88,6600,10303
89,6600,10303
90,1061,2147
91,1061,2147
92,1061,2147
93,1061,2147
94,1061,2147
95,81,245
96,81,245
97,81,245
98,81,245
99,81,245
100,15,81
