age,male,female
0,404236,389266
1,404236,389266
2,404236,389266
3,404236,389266
4,404236,389266
5,276483,267558
6,276483,267558
7,276483,267558
8,276483,267558
9,276483,267558
10,284952,280511
11,284952,280511
12,284952,280511
13,284952,280511
14,284952,280511
15,319172,309293
16,319172,309293
17,319172,309293
18,319172,309293
19,319172,309293
20,328380,316702
21,328380,316702
22,328380,316702
23,328380,316702
24,328380,316702
25,329998,327148
26,329998,327148
27,329998,327148
28,329998,327148
29,329998,327148
30,197528,197855
31,197528,197855
32,197528,197855
33,197528,197855
34,197528,197855
35,288574,291516
36,288574,291516
37,288574,291516
38,288574,291516
39,288574,291516
40,307690,309217
41,307690,309217
42,307690,309217
43,307690,309217
44,307690,309217
45,302890,305716
46,302890,305716
47,302890,305716
48,302890,305716
49,302890,305716
50,251621,285111
51,251621,285111
52,251621,285111
53,251621,285111
54,251621,285111
55,187046,258650
56,187046,258650
57,187046,258650
58,187046,258650
59,187046,258650
60,169714,236172
61,169714,236172
62,169714,236172
63,169714,236172
64,169714,236172
65,142984,207715
66,142984,207715
67,142984,207715
68,142984,207715
69,142984,207715
70,115879,167462
71,115879,167462
72,115879,167462
73,115879,167462
74,115879,167462
75,73282,113150
76,73282,113150
77,73282,113150
78,73282,113150
79,73282,113150
80,33305,59046
81,33305,59046
82,33305,59046
83,33305,59046
84,33305,59046
85,10509,22639
86,10509,22639
87,10509,22639
88,10509,22639
89,10509,22639
90,1833,5040
91,1833,5040
92,1833,5040
93,1833,5040
94,1833,5040
95,169,565
96,169,565
97,169,565
98,169,565
99,169,565
100,48,166
