age,male,female
0,2027420,1934979
1,2027420,1934979
2,2027420,1934979
3,2027420,1934979
4,2027420,1934979
5,2006161,1906413
6,2006161,1906413
7,2006161,1906413
8,2006161,1906413
9,2006161,1906413
10,1963359,1851040
11,1963359,1851040
12,1963359,1851040
13,1963359,1851040
14,1963359,1851040
15,1893197,1767631
16,1893197,1767631
17,1893197,1767631
18,1893197,1767631
19,1893197,1767631
20,1927724,1798770
21,1927724,1798770
22,1927724,1798770
23,1927724,1798770
24,1927724,1798770
25,2075634,1959489
26,2075634,1959489
27,2075634,1959489
28,2075634,1959489
29,2075634,1959489
30,2310448,2217026
31,2310448,2217026
32,2310448,2217026
33,2310448,2217026
34,2310448,2217026
35,2294992,2255644
36,2294992,2255644
37,2294992,2255644
38,2294992,2255644
39,2294992,2255644
40,2050278,2048071
41,2050278,2048071
42,2050278,2048071
43,2050278,2048071
44,2050278,2048071
45,1795262,1813855
46,1795262,1813855
47,1795262,1813855
48,1795262,1813855
49,1795262,1813855
50,1377004,1425443
51,1377004,1425443
52,1377004,1425443
53,1377004,1425443
54,1377004,1425443
55,1083830,1160170
56,1083830,1160170
57,1083830,1160170
58,1083830,1160170
59,1083830,1160170
60,971532,1071408
61,971532,1071408
62,971532,1071408
63,971532,1071408
64,971532,1071408
65,897590,1055804
66,897590,1055804
67,897590,1055804
68,897590,1055804
69,897590,1055804
70,756166,990132
71,756166,990132
72,756166,990132
73,756166,990132
74,756166,990132
75,534718,788397
76,534718,788397
77,534718,788397
78,534718,788397
79,534718,788397
80,319008,570915
81,319008,570915
82,319008,570915
83,319008,570915
84,319008,570915
85,148403,340224
86,148403,340224
87,148403,340224
88,148403,340224
89,148403,340224
90,48599,145307
91,48599,145307
92,48599,145307
93,48599,145307
94,48599,145307
95,10104,40476
96,10104,40476
97,10104,40476
98,10104,40476
99,10104,40476
100,6258,36417
