age,male,female
0,1815064,1742108
1,1815064,1742108
2,1815064,1742108
3,1815064,1742108
4,1815064,1742108
5,1947376,1884889
6,1947376,1884889
7,1947376,1884889
8,1947376,1884889
9,1947376,1884889
10,2163104,2098250
11,2163104,2098250
12,2163104,2098250
13,2163104,2098250
14,2163104,2098250
15,2037919,2036611
16,2037919,2036611
17,2037919,2036611
18,2037919,2036611
19,2037919,2036611
20,1806983,1846859
21,1806983,1846859
22,1806983,1846859
23,1806983,1846859
24,1806983,1846859
25,1540741,1582522
26,1540741,1582522
27,1540741,1582522
28,1540741,1582522
29,1540741,1582522
30,1222486,1291533
31,1222486,1291533
32,1222486,1291533
33,1222486,1291533
34,1222486,1291533
35,1132274,1173609
36,1132274,1173609
37,1132274,1173609
38,1132274,1173609
39,1132274,1173609
40,1159295,1209642
41,1159295,1209642
42,1159295,1209642
43,1159295,1209642
44,1159295,1209642
45,1181176,1273285
46,1181176,1273285
47,1181176,1273285
48,1181176,1273285
49,1181176,1273285
50,1124691,1220399
51,1124691,1220399
52,1124691,1220399
53,1124691,1220399
54,1124691,1220399
55,982685,1086888
56,982685,1086888
57,982685,1086888
58,982685,1086888
59,982685,1086888
60,833943,960825
61,833943,960825
62,833943,960825
63,833943,960825
64,833943,960825
65,650125,808564
66,650125,808564
67,650125,808564
68,650125,808564
69,650125,808564
70,475997,651720
71,475997,651720
72,475997,651720
73,475997,651720
74,475997,651720
75,322428,487742
76,322428,487742
77,322428,487742
78,322428,487742
79,322428,487742
80,183682,303678
81,183682,303678
82,183682,303678
83,183682,303678
84,183682,303678
85,81518,148403
86,81518,148403
87,81518,148403
88,81518,148403
89,81518,148403
90,26327,51971
91,26327,51971
92,26327,51971
93,26327,51971
94,26327,51971
95,6026,12892
96,6026,12892
97,6026,12892
98,6026,12892
99,6026,12892
100,3353,8077
