age,male,female
0,1538128,1502864
1,1538128,1502864
2,1538128,1502864
3,1538128,1502864
4,1538128,1502864
5,1190022,1175444
6,1190022,1175444
7,1190022,1175444
8,1190022,1175444
9,1190022,1175444
10,934907,933261
11,934907,933261
12,934907,933261
13,934907,933261
14,934907,933261
15,768259,777001
16,768259,777001
17,768259,777001
18,768259,777001
19,768259,777001
20,645843,667778
21,645843,667778
22,645843,667778
23,645843,667778
24,645843,667778
25,547767,574760
26,547767,574760
27,547767,574760
28,547767,574760
29,547767,574760
30,459506,486666
31,459506,486666
32,459506,486666
33,459506,486666
34,459506,486666
35,420297,424280
36,420297,424280
37,420297,424280
38,420297,424280
39,420297,424280
40,359410,362082
41,359410,362082
42,359410,362082
43,359410,362082
44,359410,362082
45,298116,304395
46,298116,304395
47,298116,304395
48,298116,304395
49,298116,304395
50,242081,252499
51,242081,252499
52,242081,252499
53,242081,252499
54,242081,252499
55,193846,207097
56,193846,207097
57,193846,207097
58,193846,207097
59,193846,207097
60,149112,164642
61,149112,164642
62,149112,164642
63,149112,164642
64,149112,164642
65,105310,121676
66,105310,121676
67,105310,121676
68,105310,121676
69,105310,121676
70,66106,80901
71,66106,80901
72,66106,80901
73,66106,80901
74,66106,80901
75,35498,46867
76,35498,46867
77,35498,46867
78,35498,46867
79,35498,46867
80,14979,21893
81,14979,21893
82,14979,21893
83,14979,21893
84,14979,21893
85,4444,7528
86,4444,7528
87,4444,7528
88,4444,7528
89,4444,7528
90,667,1506
91,667,1506
92,667,1506
93,667,1506
94,667,1506
95,44,157
96,44,157
97,44,157
98,44,157
99,44,157
100,7,42
