age,male,female
0,576895,547739
1,576895,547739
2,576895,547739
3,576895,547739
4,576895,547739
5,610250,578825
6,610250,578825
7,610250,578825
8,610250,578825
9,610250,578825
10,608086,577219
11,608086,577219
12,608086,577219
13,608086,577219
14,608086,577219
15,646040,610873
16,646040,610873
17,646040,610873
18,646040,610873
19,646040,610873
20,718835,690119
21,718835,690119
22,718835,690119
23,718835,690119
24,718835,690119
25,810150,791439
26,810150,791439
27,810150,791439
28,810150,791439
29,810150,791439
30,991177,969053
31,991177,969053
32,991177,969053
33,991177,969053
34,991177,969053
35,922574,888953
36,922574,888953
37,922574,888953
38,922574,888953
39,922574,888953
40,821125,783126
41,821125,783126
42,821125,783126
43,821125,783126
44,821125,783126
45,788967,759833
46,788967,759833
47,788967,759833
48,788967,759833
49,788967,759833
50,850928,833908
51,850928,833908
52,850928,833908
53,850928,833908
54,850928,833908
55,1072672,1081181
56,1072672,1081181
57,1072672,1081181
58,1072672,1081181
59,1072672,1081181
60,838196,860913
61,838196,860913
62,838196,860913
63,838196,860913
64,838196,860913
65,752610,808936
66,752610,808936
67,752610,808936
68,752610,808936
69,752610,808936
70,628233,734511
71,628233,734511
72,628233,734511
73,628233,734511
74,628233,734511
75,469367,618124
76,469367,618124
77,469367,618124
78,469367,618124
79,469367,618124
80,276875,467041
81,276875,467041
82,276875,467041
83,276875,467041
84,276875,467041
85,113668,273024
86,113668,273024
87,113668,273024
88,113668,273024
89,113668,273024
90,42201,125975
91,42201,125975
92,42201,125975
93,42201,125975
94,42201,125975
95,9649,41816
96,9649,41816
97,9649,41816
98,9649,41816
99,9649,41816
100,5326,36366
