age,male,female
0,368622,349691
1,368622,349691
2,368622,349691
3,368622,349691
4,368622,349691
5,419906,398775
6,419906,398775
7,419906,398775
8,419906,398775
9,419906,398775
10,437742,416688
11,437742,416688
12,437742,416688
13,437742,416688
14,437742,416688
15,408980,388708
16,408980,388708
17,408980,388708
18,408980,388708
19,408980,388708
20,411153,387856
21,411153,387856
22,411153,387856
23,411153,387856
24,411153,387856
25,458839,435906
26,458839,435906
27,458839,435906
28,458839,435906
29,458839,435906
30,469754,461915
31,469754,461915
32,469754,461915
33,469754,461915
34,469754,461915
35,451405,460148
36,451405,460148
37,451405,460148
38,451405,460148
39,451405,460148
40,442728,452005
41,442728,452005
42,442728,452005
43,442728,452005
44,442728,452005
45,415368,418422
46,415368,418422
47,415368,418422
48,415368,418422
49,415368,418422
50,448475,473390
51,448475,473390
52,448475,473390
53,448475,473390
54,448475,473390
55,430617,468083
56,430617,468083
57,430617,468083
58,430617,468083
59,430617,468083
60,394217,424537
61,394217,424537
62,394217,424537
63,394217,424537
64,394217,424537
65,342068,376019
66,342068,376019
67,342068,376019
68,342068,376019
69,342068,376019
70,305085,340217
71,305085,340217
72,305085,340217
73,305085,340217
74,305085,340217
75,264318,304899
76,264318,304899
77,264318,304899
78,264318,304899
79,264318,304899
80,156876,199072
81,156876,199072
82,156876,199072
83,156876,199072
84,156876,199072
85,92812,132158
86,92812,132158
87,92812,132158
88,92812,132158
89,92812,132158
90,35491,63924
91,35491,63924
92,35491,63924
93,35491,63924
94,35491,63924
95,7378,18826
96,7378,18826
97,7378,18826
98,7378,18826
99,7378,18826
100,3421,14168
