age,male,female
0,773092,733490
1,773092,733490
2,773092,733490
3,773092,733490
4,773092,733490
5,926327,878287
6,926327,878287
7,926327,878287
8,926327,878287
9,926327,878287
10,1047447,986734
11,1047447,986734
12,1047447,986734
13,1047447,986734
14,1047447,986734
15,864098,818624
16,864098,818624
17,864098,818624
18,864098,818624
19,864098,818624
20,801739,759590
21,801739,759590
22,801739,759590
23,801739,759590
24,801739,759590
25,806091,770456
26,806091,770456
27,806091,770456
28,806091,770456
29,806091,770456
30,966475,935763
31,966475,935763
32,966475,935763
33,966475,935763
34,966475,935763
35,1057803,1037508
36,1057803,1037508
37,1057803,1037508
38,1057803,1037508
39,1057803,1037508
40,939621,927953
41,939621,927953
42,939621,927953
43,939621,927953
44,939621,927953
45,817393,819897
46,817393,819897
47,817393,819897
48,817393,819897
49,817393,819897
50,775152,788403
51,775152,788403
52,775152,788403
53,775152,788403
54,775152,788403
55,668153,707248
56,668153,707248
57,668153,707248
58,668153,707248
59,668153,707248
60,457918,595693
61,457918,595693
62,457918,595693
63,457918,595693
64,457918,595693
65,346724,466407
66,346724,466407
67,346724,466407
68,346724,466407
69,346724,466407
70,294956,405489
71,294956,405489
72,294956,405489
73,294956,405489
74,294956,405489
75,195352,284700
76,195352,284700
77,195352,284700
78,195352,284700
79,195352,284700
80,103389,170789
81,103389,170789
82,103389,170789
83,103389,170789
84,103389,170789
85,36026,70580
86,36026,70580
87,36026,70580
88,36026,70580
89,36026,70580
90,10261,23592
91,10261,23592
92,10261,23592
93,10261,23592
94,10261,23592
95,2017,5242
96,2017,5242
97,2017,5242
98,2017,5242
99,2017,5242
100,450,1546
