age,male,female
0,421217,404882
1,421217,404882
2,421217,404882
3,421217,404882
4,421217,404882
5,419654,405089
6,419654,405089
7,419654,405089
8,419654,405089
9,419654,405089
10,390004,375327
11,390004,375327
12,390004,375327
13,390004,375327
14,390004,375327
15,286984,271675
16,286984,271675
17,286984,271675
18,286984,271675
19,286984,271675
20,308951,292161
21,308951,292161
22,308951,292161
23,308951,292161
24,308951,292161
25,336861,322062
26,336861,322062
27,336861,322062
28,336861,322062
29,336861,322062
30,334628,325881
31,334628,325881
32,334628,325881
33,334628,325881
34,334628,325881
35,324464,323959
36,324464,323959
37,324464,323959
38,324464,323959
39,324464,323959
40,191941,195762
41,191941,195762
42,191941,195762
43,191941,195762
44,191941,195762
45,294640,303469
46,294640,303469
47,294640,303469
48,294640,303469
49,294640,303469
50,289581,301557
51,289581,301557
52,289581,301557
53,289581,301557
54,289581,301557
55,268583,289545
56,268583,289545
57,268583,289545
58,268583,289545
59,268583,289545
60,199700,259794
61,199700,259794
62,199700,259794
63,199700,259794
64,199700,259794
65,144090,222349
66,144090,222349
67,144090,222349
68,144090,222349
69,144090,222349
70,114050,185510
71,114050,185510
72,114050,185510
73,114050,185510
74,114050,185510
75,75606,134514
76,75606,134514
77,75606,134514
78,75606,134514
79,75606,134514
80,41943,79421
81,41943,79421
82,41943,79421
83,41943,79421
84,41943,79421
85,14102,31321
86,14102,31321
87,14102,31321
88,14102,31321
89,14102,31321
90,2600,7499
91,2600,7499
92,2600,7499
93,2600,7499
94,2600,7499
95,260,1039
96,260,1039
97,260,1039
98,260,1039
99,260,1039
100,58,317
