age,male,female
0,9668256,8286379
1,9668256,8286379
2,9668256,8286379
3,9668256,8286379
4,9668256,8286379
5,8850794,7537732
6,8850794,7537732
7,8850794,7537732
8,8850794,7537732
9,8850794,7537732
10,8694836,7448593
11,8694836,7448593
12,8694836,7448593
13,8694836,7448593
14,8694836,7448593
15,9403862,8203297
16,9403862,8203297
17,9403862,8203297
18,9403862,8203297
19,9403862,8203297
20,11981848,10779436
21,11981848,10779436
22,11981848,10779436
23,11981848,10779436
24,11981848,10779436
25,11899335,11023921
26,11899335,11023921
27,11899335,11023921
28,11899335,11023921
29,11899335,11023921
30,10281334,9714925
31,10281334,9714925
32,10281334,9714925
33,10281334,9714925
34,10281334,9714925
35,10300093,9845573
36,10300093,9845573
37,10300093,9845573
38,10300093,9845573
39,10300093,9845573
40,12837542,12417423
41,12837542,12417423
42,12837542,12417423
43,12837542,12417423
44,12837542,12417423
45,12040803,11786544
46,12040803,11786544
47,12040803,11786544
48,12040803,11786544
49,12040803,11786544
50,8004880,7945415
51,8004880,7945415
52,8004880,7945415
53,8004880,7945415
54,8004880,7945415
55,8446279,8601530
56,8446279,8601530
57,8446279,8601530
58,8446279,8601530
59,8446279,8601530
60,6825054,7171184
61,6825054,7171184
62,6825054,7171184
63,6825054,7171184
64,6825054,7171184
65,4424839,4600997
66,4424839,4600997
67,4424839,4600997
68,4424839,4600997
69,4424839,4600997
70,3190518,3458395
71,3190518,3458395
72,3190518,3458395
73,3190518,3458395
74,3190518,3458395
75,2329472,2788876
76,2329472,2788876
77,2329472,2788876
78,2329472,2788876
79,2329472,2788876
80,1297078,1800302
81,1297078,1800302
82,1297078,1800302
83,1297078,1800302
84,1297078,1800302
85,521670,903571
86,521670,903571
87,521670,903571
88,521670,903571
89,521670,903571
90,119495,307046
91,119495,307046
92,119495,307046
93,119495,307046
94,119495,307046
95,9607,49668
96,9607,49668
97,9607,49668
98,9607,49668
99,9607,49668
100,516,15513
