age,male,female
0,7264060,6858463
1,7264060,6858463
2,7264060,6858463
3,7264060,6858463
4,7264060,6858463
5,5880090,5477756
6,5880090,5477756
7,5880090,5477756
8,5880090,5477756
9,5880090,5477756
10,4520033,4297924
11,4520033,4297924
12,4520033,4297924
13,4520033,4297924
14,4520033,4297924
15,3963949,3794590
16,3963949,3794590
17,3963949,3794590
18,3963949,3794590
19,3963949,3794590
20,3692156,3562174
21,3692156,3562174
22,3692156,3562174
23,3692156,3562174
24,3692156,3562174
25,3344656,3154591
26,3344656,3154591
27,3344656,3154591
28,3344656,3154591
29,3344656,3154591
30,3013741,2730768
31,3013741,2730768
32,3013741,2730768
33,3013741,2730768
34,3013741,2730768
35,2645613,2382574
36,2645613,2382574
37,2645613,2382574
38,2645613,2382574
39,2645613,2382574
40,2298818,2091908
41,2298818,2091908
42,2298818,2091908
43,2298818,2091908
44,2298818,2091908
45,1958385,1816210
46,1958385,1816210
47,1958385,1816210
48,1958385,1816210
49,1958385,1816210
50,1654283,1537120
51,1654283,1537120
52,1654283,1537120
53,1654283,1537120
54,1654283,1537120
55,1287180,1178614
56,1287180,1178614
57,1287180,1178614
58,1287180,1178614
59,1287180,1178614
60,1000417,960135
61,1000417,960135
62,1000417,960135
63,1000417,960135
64,1000417,960135
65,632402,609638
66,632402,609638
67,632402,609638
68,632402,609638
69,632402,609638
70,434678,455657
71,434678,455657
72,434678,455657
73,434678,455657
74,434678,455657
75,188372,194344
76,188372,194344
77,188372,194344
78,188372,194344
79,188372,194344
80,96925,103300
81,96925,103300
82,96925,103300
83,96925,103300
84,96925,103300
85,28186,32968
86,28186,32968
87,28186,32968
88,28186,32968
89,28186,32968
90,5050,7004
91,5050,7004
92,5050,7004
93,5050,7004
94,5050,7004
95,465,848
96,465,848
97,465,848
98,465,848
99,465,848
100,123,317
