age,male,female
0,370716,321188
1,370716,321188
2,370716,321188
3,370716,321188
4,370716,321188
5,346787,302551
6,346787,302551
7,346787,302551
8,346787,302551
9,346787,302551
10,356865,323457
11,356865,323457
12,356865,323457
13,356865,323457
14,356865,323457
15,428828,388694
16,428828,388694
17,428828,388694
18,428828,388694
19,428828,388694
20,437998,392880
21,437998,392880
22,437998,392880
23,437998,392880
24,437998,392880
25,454577,429305
26,454577,429305
27,454577,429305
28,454577,429305
29,454577,429305
30,434692,406160
31,434692,406160
32,434692,406160
33,434692,406160
34,434692,406160
35,452635,422879
36,452635,422879
37,452635,422879
38,452635,422879
39,452635,422879
40,359528,330928
41,359528,330928
42,359528,330928
43,359528,330928
44,359528,330928
45,265791,246106
46,265791,246106
47,265791,246106
48,265791,246106
49,265791,246106
50,214820,205874
51,214820,205874
52,214820,205874
53,214820,205874
54,214820,205874
55,197661,203092
56,197661,203092
57,197661,203092
58,197661,203092
59,197661,203092
60,151883,171846
61,151883,171846
62,151883,171846
63,151883,171846
64,151883,171846
65,94850,132984
66,94850,132984
67,94850,132984
68,94850,132984
69,94850,132984
70,62564,97849
71,62564,97849
72,62564,97849
73,62564,97849
74,62564,97849
75,36145,63459
76,36145,63459
77,36145,63459
78,36145,63459
79,36145,63459
80,16266,36994
81,16266,36994
82,16266,36994
83,16266,36994
84,16266,36994
85,5274,16322
86,5274,16322
87,5274,16322
88,5274,16322
89,5274,16322
90,997,5333
91,997,5333
92,997,5333
93,997,5333
94,997,5333
95,76,1309
96,76,1309
97,76,1309
98,76,1309
99,76,1309
100,13,709
