age,male,female
0,606334,575247
1,606334,575247
2,606334,575247
3,606334,575247
4,606334,575247
5,605435,575862
6,605435,575862
7,605435,575862
8,605435,575862
9,605435,575862
10,628260,597772
11,628260,597772
12,628260,597772
13,628260,597772
14,628260,597772
15,721101,684825
16,721101,684825
17,721101,684825
18,721101,684825
19,721101,684825
20,800252,767513
21,800252,767513
22,800252,767513
23,800252,767513
24,800252,767513
25,967351,941754
26,967351,941754
27,967351,941754
28,967351,941754
29,967351,941754
30,962418,927541
31,962418,927541
32,962418,927541
33,962418,927541
34,962418,927541
35,828875,785847
36,828875,785847
37,828875,785847
38,828875,785847
39,828875,785847
40,800537,762618
41,800537,762618
42,800537,762618
43,800537,762618
44,800537,762618
45,829068,803549
46,829068,803549
47,829068,803549
48,829068,803549
49,829068,803549
50,1055197,1045571
51,1055197,1045571
52,1055197,1045571
53,1055197,1045571
54,1055197,1045571
55,904186,909628
56,904186,909628
57,904186,909628
58,904186,909628
59,904186,909628
60,817754,850075
61,817754,850075
62,817754,850075
63,817754,850075
64,817754,850075
65,700243,770400
66,700243,770400
67,700243,770400
68,700243,770400
69,700243,770400
70,568015,677565
71,568015,677565
72,568015,677565
73,568015,677565
74,568015,677565
75,395604,555856
76,395604,555856
77,395604,555856
78,395604,555856
79,395604,555856
80,197003,380620
81,197003,380620
82,197003,380620
83,197003,380620
84,197003,380620
85,99141,225207
86,99141,225207
87,99141,225207
88,99141,225207
89,99141,225207
90,33892,98573
91,33892,98573
92,33892,98573
93,33892,98573
94,33892,98573
95,6870,27717
96,6870,27717
97,6870,27717
98,6870,27717
99,6870,27717
100,3949,24259
