age,male,female
0,71083208,67040299
1,71083208,67040299
2,71083208,67040299
3,71083208,67040299
4,71083208,67040299
5,70946506,66544198
6,70946506,66544198
7,70946506,66544198
8,70946506,66544198
9,70946506,66544198
10,67468882,63220983
11,67468882,63220983
12,67468882,63220983
13,67468882,63220983
14,67468882,63220983
15,64270574,60293938
16,64270574,60293938
17,64270574,60293938
18,64270574,60293938
19,64270574,60293938
20,62252600,58522532
21,62252600,58522532
22,62252600,58522532
23,62252600,58522532
24,62252600,58522532
25,62693396,59249318
26,62693396,59249318
27,62693396,59249318
28,62693396,59249318
29,62693396,59249318
30,61153192,58360707
31,61153192,58360707
32,61153192,58360707
33,61153192,58360707
34,61153192,58360707
35,55147752,53232811
36,55147752,53232811
37,55147752,53232811
38,55147752,53232811
39,55147752,53232811
40,49213300,48121286
41,49213300,48121286
42,49213300,48121286
43,49213300,48121286
44,49213300,48121286
45,47837853,47380633
46,47837853,47380633
47,47837853,47380633
48,47837853,47380633
49,47837853,47380633
50,43425884,43733341
51,43425884,43733341
52,43425884,43733341
53,43425884,43733341
54,43425884,43733341
55,36742293,37873715
56,36742293,37873715
57,36742293,37873715
58,36742293,37873715
59,36742293,37873715
60,30920899,33047929
61,30920899,33047929
62,30920899,33047929
63,30920899,33047929
64,30920899,33047929
65,24506175,27487343
66,24506175,27487343
67,24506175,27487343
68,24506175,27487343
69,24506175,27487343
70,16728685,19613000
71,16728685,19613000
72,16728685,19613000
73,16728685,19613000
74,16728685,19613000
75,10890675,13937285
76,10890675,13937285
77,10890675,13937285
78,10890675,13937285
79,10890675,13937285
80,6733629,9838925
81,6733629,9838925
82,6733629,9838925
83,6733629,9838925
84,6733629,9838925
85,3160371,5484446
86,3160371,5484446
87,3160371,5484446
88,3160371,5484446
89,3160371,5484446
90,1007842,2258030
91,1007842,2258030
92,1007842,2258030
93,1007842,2258030
94,1007842,2258030
95,181037,564587
96,181037,564587
97,181037,564587
98,181037,564587
99,181037,564587
100,85295,358099
