age,male,female
0,421847,405610
1,421847,405610
2,421847,405610
3,421847,405610
4,421847,405610
5,407193,392597
6,407193,392597
7,407193,392597
8,407193,392597
9,407193,392597
10,284750,272639
11,284750,272639
12,284750,272639
13,284750,272639
14,284750,272639
15,294831,283540
16,294831,283540
17,294831,283540
18,294831,283540
19,294831,283540
20,326815,313608
21,326815,313608
22,326815,313608
23,326815,313608
24,326815,313608
25,333073,321705
26,333073,321705
27,333073,321705
28,333073,321705
29,333073,321705
30,332654,330535
31,332654,330535
32,332654,330535
33,332654,330535
34,332654,330535
35,198972,199980
36,198972,199980
37,198972,199980
38,198972,199980
39,198972,199980
40,286747,292286
41,286747,292286
42,286747,292286
43,286747,292286
44,286747,292286
45,300584,306480
46,300584,306480
47,300584,306480
48,300584,306480
49,300584,306480
50,289747,299845
51,289747,299845
52,289747,299845
53,289747,299845
54,289747,299845
55,234620,275683
56,234620,275683
57,234620,275683
58,234620,275683
59,234620,275683
60,168551,244375
61,168551,244375
62,168551,244375
63,168551,244375
64,168551,244375
65,144566,214939
66,144566,214939
67,144566,214939
68,144566,214939
69,144566,214939
70,111418,176995
71,111418,176995
72,111418,176995
73,111418,176995
74,111418,176995
75,77341,126278
76,77341,126278
77,77341,126278
78,77341,126278
79,77341,126278
80,38623,69884
81,38623,69884
82,38623,69884
83,38623,69884
84,38623,69884
85,11921,26241
86,11921,26241
87,11921,26241
88,11921,26241
89,11921,26241
90,2234,6424
91,2234,6424
92,2234,6424
93,2234,6424
94,2234,6424
95,218,812
96,218,812
97,218,812
98,218,812
99,218,812
100,49,231
