age,male,female
0,14197598,13450609
1,14197598,13450609
2,14197598,13450609
3,14197598,13450609
4,14197598,13450609
5,13233861,12552381
6,13233861,12552381
7,13233861,12552381
8,13233861,12552381
9,13233861,12552381
10,8376505,7970713
11,8376505,7970713
12,8376505,7970713
13,8376505,7970713
14,8376505,7970713
15,9797545,9394682
16,9797545,9394682
17,9797545,9394682
18,9797545,9394682
19,9797545,9394682
20,7905095,7520074
21,7905095,7520074
22,7905095,7520074
23,7905095,7520074
24,7905095,7520074
25,5753766,5249825
26,5753766,5249825
27,5753766,5249825
28,5753766,5249825
29,5753766,5249825
30,5242157,4639939
31,5242157,4639939
32,5242157,4639939
33,5242157,4639939
34,5242157,4639939
35,5084686,4593933
36,5084686,4593933
37,5084686,4593933
38,5084686,4593933
39,5084686,4593933
40,4383388,4028653
41,4383388,4028653
42,4383388,4028653
43,4383388,4028653
44,4383388,4028653
45,3733832,3555347
46,3733832,3555347
47,3733832,3555347
48,3733832,3555347
49,3733832,3555347
50,3086378,3072888
51,3086378,3072888
52,3086378,3072888
53,3086378,3072888
54,3086378,3072888
55,2593946,2694796
56,2593946,2694796
57,2593946,2694796
58,2593946,2694796
59,2593946,2694796
60,1929236,2175256
61,1929236,2175256
62,1929236,2175256
63,1929236,2175256
64,1929236,2175256
65,1352889,1728693
66,1352889,1728693
67,1352889,1728693
68,1352889,1728693
69,1352889,1728693
70,776071,1112595
71,776071,1112595
72,776071,1112595
73,776071,1112595
74,776071,1112595
75,375755,641209
76,375755,641209
77,375755,641209
78,375755,641209
79,375755,641209
80,132797,272285
81,132797,272285
82,132797,272285
83,132797,272285
84,132797,272285
85,30902,77914
86,30902,77914
87,30902,77914
88,30902,77914
89,30902,77914
90,3787,12758
91,3787,12758
92,3787,12758
93,3787,12758
94,3787,12758
95,136,666
96,136,666
97,136,666
98,136,666
99,136,666
100,6,64
