age,male,female
0,1605278,1569264
1,1605278,1569264
2,1605278,1569264
3,1605278,1569264
4,1605278,1569264
5,1445396,1423529
6,1445396,1423529
7,1445396,1423529
8,1445396,1423529
9,1445396,1423529
10,1394863,1378973
11,1394863,1378973
12,1394863,1378973
13,1394863,1378973
14,1394863,1378973
15,1248718,1238114
16,1248718,1238114
17,1248718,1238114
18,1248718,1238114
19,1248718,1238114
20,1054732,1051643
21,1054732,1051643
22,1054732,1051643
23,1054732,1051643
24,1054732,1051643
25,855509,856200
26,855509,856200
27,855509,856200
28,855509,856200
29,855509,856200
30,691678,668637
31,691678,668637
32,691678,668637
33,691678,668637
34,691678,668637
35,590199,580499
36,590199,580499
37,590199,580499
38,590199,580499
39,590199,580499
40,495824,525472
41,495824,525472
42,495824,525472
43,495824,525472
44,495824,525472
45,433897,470171
46,433897,470171
47,433897,470171
48,433897,470171
49,433897,470171
50,356347,378351
51,356347,378351
52,356347,378351
53,356347,378351
54,356347,378351
55,272813,286329
56,272813,286329
57,272813,286329
58,272813,286329
59,272813,286329
60,213835,227952
61,213835,227952
62,213835,227952
63,213835,227952
64,213835,227952
65,154716,168156
66,154716,168156
67,154716,168156
68,154716,168156
69,154716,168156
70,98093,111263
71,98093,111263
72,98093,111263
73,98093,111263
74,98093,111263
75,53458,65227
76,53458,65227
77,53458,65227
78,53458,65227
79,53458,65227
80,22917,30587
81,22917,30587
82,22917,30587
83,22917,30587
84,22917,30587
85,7616,11521
86,7616,11521
87,7616,11521
88,7616,11521
89,7616,11521
90,1538,2749
91,1538,2749
92,1538,2749
93,1538,2749
94,1538,2749
95,169,393
96,169,393
97,169,393
98,169,393
99,169,393
100,48,157
