age,male,female
0,11902688,11319444
1,11902688,11319444
2,11902688,11319444
3,11902688,11319444
4,11902688,11319444
5,9302417,8829604
6,9302417,8829604
7,9302417,8829604
8,9302417,8829604
9,9302417,8829604
10,9517232,9111634
11,9517232,9111634
12,9517232,9111634
13,9517232,9111634
14,9517232,9111634
15,7043560,6527420
16,7043560,6527420
17,7043560,6527420
18,7043560,6527420
19,7043560,6527420
20,5541672,4972979
21,5541672,4972979
22,5541672,4972979
23,5541672,4972979
24,5541672,4972979
25,5332284,4689460
26,5332284,4689460
27,5332284,4689460
28,5332284,4689460
29,5332284,4689460
30,5008447,4530278
31,5008447,4530278
32,5008447,4530278
33,5008447,4530278
34,5008447,4530278
35,4314676,3976038
36,4314676,3976038
37,4314676,3976038
38,4314676,3976038
39,4314676,3976038
40,3763522,3584668
41,3763522,3584668
42,3763522,3584668
43,3763522,3584668
44,3763522,3584668
45,3187034,3141561
46,3187034,3141561
47,3187034,3141561
48,3187034,3141561
49,3187034,3141561
50,2754938,2754899
51,2754938,2754899
52,2754938,2754899
53,2754938,2754899
54,2754938,2754899
55,2215435,2401535
56,2215435,2401535
57,2215435,2401535
58,2215435,2401535
59,2215435,2401535
60,1707364,1978413
61,1707364,1978413
62,1707364,1978413
63,1707364,1978413
64,1707364,1978413
65,1083437,1356732
66,1083437,1356732
67,1083437,1356732
68,1083437,1356732
69,1083437,1356732
70,643780,926701
71,643780,926701
72,643780,926701
73,643780,926701
74,643780,926701
75,310364,515575
76,310364,515575
77,310364,515575
78,310364,515575
79,310364,515575
80,112076,228412
81,112076,228412
82,112076,228412
83,112076,228412
84,112076,228412
85,24085,58953
86,24085,58953
87,24085,58953
88,24085,58953
89,24085,58953
90,3427,9613
91,3427,9613
92,3427,9613
93,3427,9613
94,3427,9613
95,117,655
96,117,655
97,117,655
98,117,655
99,117,655
100,4,73
