age,male,female
0,2040061,1949469
1,2040061,1949469
2,2040061,1949469
3,2040061,1949469
4,2040061,1949469
5,1904080,1813320
6,1904080,1813320
7,1904080,1813320
8,1904080,1813320
9,1904080,1813320
10,1862869,1760862
11,1862869,1760862
12,1862869,1760862
13,1862869,1760862
14,1862869,1760862
15,1769052,1655736
16,1769052,1655736
17,1769052,1655736
18,1769052,1655736
19,1769052,1655736
20,1994352,1872123
21,1994352,1872123
22,1994352,1872123
23,1994352,1872123
24,1994352,1872123
25,2169271,2066096
26,2169271,2066096
27,2169271,2066096
28,2169271,2066096
29,2169271,2066096
30,2333107,2256279
31,2333107,2256279
32,2333107,2256279
33,2333107,2256279
34,2333107,2256279
35,2171681,2158180
36,2171681,2158180
37,2171681,2158180
38,2171681,2158180
39,2171681,2158180
40,1911995,1916292
41,1911995,1916292
42,1911995,1916292
43,1911995,1916292
44,1911995,1916292
45,1578405,1594527
46,1578405,1594527
47,1578405,1594527
48,1578405,1594527
49,1578405,1594527
50,1193137,1265647
51,1193137,1265647
52,1193137,1265647
53,1193137,1265647
54,1193137,1265647
55,1045249,1115136
56,1045249,1115136
57,1045249,1115136
58,1045249,1115136
59,1045249,1115136
60,991003,1101926
61,991003,1101926
62,991003,1101926
63,991003,1101926
64,991003,1101926
65,898088,1089959
66,898088,1089959
67,898088,1089959
68,898088,1089959
69,898088,1089959
70,726732,960845
71,726732,960845
72,726732,960845
73,726732,960845
74,726732,960845
75,493647,753569
76,493647,753569
77,493647,753569
78,493647,753569
79,493647,753569
80,294577,541051
81,294577,541051
82,294577,541051
83,294577,541051
84,294577,541051
85,133078,311233
86,133078,311233
87,133078,311233
88,133078,311233
89,133078,311233
90,43787,130323
91,43787,130323
92,43787,130323
93,43787,130323
94,43787,130323
95,9325,37251
96,9325,37251
97,9325,37251
98,9325,37251
99,9325,37251
100,6106,33288
