age,male,female
0,606454,576143
1,606454,576143
2,606454,576143
3,606454,576143
4,606454,576143
5,606569,577784
6,606569,577784
7,606569,577784
8,606569,577784
9,606569,577784
10,659717,626777
11,659717,626777
12,659717,626777
13,659717,626777
14,659717,626777
15,752714,716156
16,752714,716156
17,752714,716156
18,752714,716156
19,752714,716156
20,862365,830276
21,862365,830276
22,862365,830276
23,862365,830276
24,862365,830276
25,1009650,979250
26,1009650,979250
27,1009650,979250
28,1009650,979250
29,1009650,979250
30,889184,846791
31,889184,846791
32,889184,846791
33,889184,846791
34,889184,846791
35,826219,782363
36,826219,782363
37,826219,782363
38,826219,782363
39,826219,782363
40,802291,766787
41,802291,766787
42,802291,766787
43,802291,766787
44,802291,766787
45,905969,878170
46,905969,878170
47,905969,878170
48,905969,878170
49,905969,878170
50,1082687,1077045
51,1082687,1077045
52,1082687,1077045
53,1082687,1077045
54,1082687,1077045
55,865498,875372
56,865498,875372
57,865498,875372
58,865498,875372
59,865498,875372
60,767836,804296
61,767836,804296
62,767836,804296
63,767836,804296
64,767836,804296
65,676330,750586
66,676330,750586
67,676330,750586
68,676330,750586
69,676330,750586
70,537548,648438
71,537548,648438
72,537548,648438
73,537548,648438
74,537548,648438
75,335246,512879
76,335246,512879
77,335246,512879
78,335246,512879
79,335246,512879
80,179893,341734
81,179893,341734
82,179893,341734
83,179893,341734
84,179893,341734
85,93799,209807
86,93799,209807
87,93799,209807
88,93799,209807
89,93799,209807
90,28924,82589
91,28924,82589
92,28924,82589
93,28924,82589
94,28924,82589
95,6000,23462
96,6000,23462
97,6000,23462
98,6000,23462
99,6000,23462
100,2600,17192
