age,male,female
0,1054865,997610
1,1054865,997610
2,1054865,997610
3,1054865,997610
4,1054865,997610
5,936378,893162
6,936378,893162
7,936378,893162
8,936378,893162
9,936378,893162
10,813081,772976
11,813081,772976
12,813081,772976
13,813081,772976
14,813081,772976
15,810192,771547
16,810192,771547
17,810192,771547
18,810192,771547
19,810192,771547
20,889012,867846
21,889012,867846
22,889012,867846
23,889012,867846
24,889012,867846
25,1163914,1138433
26,1163914,1138433
27,1163914,1138433
28,1163914,1138433
29,1163914,1138433
30,942238,914838
31,942238,914838
32,942238,914838
33,942238,914838
34,942238,914838
35,891538,876765
36,891538,876765
37,891538,876765
38,891538,876765
39,891538,876765
40,850451,839717
41,850451,839717
42,850451,839717
43,850451,839717
44,850451,839717
45,762156,764445
46,762156,764445
47,762156,764445
48,762156,764445
49,762156,764445
50,590791,672582
51,590791,672582
52,590791,672582
53,590791,672582
54,590791,672582
55,415768,542266
56,415768,542266
57,415768,542266
58,415768,542266
59,415768,542266
60,386981,479162
61,386981,479162
62,386981,479162
63,386981,479162
64,386981,479162
65,324615,405743
66,324615,405743
67,324615,405743
68,324615,405743
69,324615,405743
70,229378,292331
71,229378,292331
72,229378,292331
73,229378,292331
74,229378,292331
75,146977,207111
76,146977,207111
77,146977,207111
78,146977,207111
79,146977,207111
80,65262,107787
81,65262,107787
82,65262,107787
83,65262,107787
84,65262,107787
85,20793,42900
86,20793,42900
87,20793,42900
88,20793,42900
89,20793,42900
90,4474,11549
91,4474,11549
92,4474,11549
93,4474,11549
94,4474,11549
95,704,2046
96,704,2046
97,704,2046
98,704,2046
99,704,2046
100,176,681
