age,male,female
0,163548,155042
1,163548,155042
2,163548,155042
3,163548,155042
4,163548,155042
5,228339,217179
6,228339,217179
7,228339,217179
8,228339,217179
9,228339,217179
10,236710,222803
11,236710,222803
12,236710,222803
13,236710,222803
14,236710,222803
15,247250,229525
16,247250,229525
17,247250,229525
18,247250,229525
19,247250,229525
20,341774,315058
21,341774,315058
22,341774,315058
23,341774,315058
24,341774,315058
25,389599,341556
26,389599,341556
27,389599,341556
28,389599,341556
29,389599,341556
30,349513,313871
31,349513,313871
32,349513,313871
33,349513,313871
34,349513,313871
35,381509,355294
36,381509,355294
37,381509,355294
38,381509,355294
39,381509,355294
40,405366,386645
41,405366,386645
42,405366,386645
43,405366,386645
44,405366,386645
45,427903,413902
46,427903,413902
47,427903,413902
48,427903,413902
49,427903,413902
50,445380,441709
51,445380,441709
52,445380,441709
53,445380,441709
54,445380,441709
55,416684,412250
56,416684,412250
57,416684,412250
58,416684,412250
59,416684,412250
60,395687,408031
61,395687,408031
62,395687,408031
63,395687,408031
64,395687,408031
65,278491,299858
66,278491,299858
67,278491,299858
68,278491,299858
69,278491,299858
70,193592,220935
71,193592,220935
72,193592,220935
73,193592,220935
74,193592,220935
75,136990,180935
76,136990,180935
77,136990,180935
78,136990,180935
79,136990,180935
80,87252,144101
81,87252,144101
82,87252,144101
83,87252,144101
84,87252,144101
85,38041,87113
86,38041,87113
87,38041,87113
88,38041,87113
89,38041,87113
90,10062,37026
91,10062,37026
92,10062,37026
93,10062,37026
94,10062,37026
95,1458,10125
96,1458,10125
97,1458,10125
98,1458,10125
99,1458,10125
100,488,7370
