age,male,female
0,452389,430068
1,452389,430068
2,452389,430068
3,452389,430068
4,452389,430068
5,460241,437167
6,460241,437167
7,460241,437167
8,460241,437167
9,460241,437167
10,452783,431016
11,452783,431016
12,452783,431016
13,452783,431016
14,452783,431016
15,432233,408615
16,432233,408615
17,432233,408615
18,432233,408615
19,432233,408615
20,582658,548655
21,582658,548655
22,582658,548655
23,582658,548655
24,582658,548655
25,745824,690070
26,745824,690070
27,745824,690070
28,745824,690070
29,745824,690070
30,713292,665658
31,713292,665658
32,713292,665658
33,713292,665658
34,713292,665658
35,618005,583826
36,618005,583826
37,618005,583826
38,618005,583826
39,618005,583826
40,570228,550571
41,570228,550571
42,570228,550571
43,570228,550571
44,570228,550571
45,478230,458482
46,478230,458482
47,478230,458482
48,478230,458482
49,478230,458482
50,608003,588593
51,608003,588593
52,608003,588593
53,608003,588593
54,608003,588593
55,538861,537680
56,538861,537680
57,538861,537680
58,538861,537680
59,538861,537680
60,417456,444447
61,417456,444447
62,417456,444447
63,417456,444447
64,417456,444447
65,321169,453205
66,321169,453205
67,321169,453205
68,321169,453205
69,321169,453205
70,227813,416554
71,227813,416554
72,227813,416554
73,227813,416554
74,227813,416554
75,126570,269049
76,126570,269049
77,126570,269049
78,126570,269049
79,126570,269049
80,111758,275294
81,111758,275294
82,111758,275294
83,111758,275294
84,111758,275294
85,47547,139488
86,47547,139488
87,47547,139488
88,47547,139488
89,47547,139488
90,11819,42871
91,11819,42871
92,11819,42871
93,11819,42871
94,11819,42871
95,1433,7079
96,1433,7079
97,1433,7079
98,1433,7079
99,1433,7079
100,534,2716
