age,male,female
0,10094271,9611070
1,10094271,9611070
2,10094271,9611070
3,10094271,9611070
4,10094271,9611070
5,9835349,9383458
6,9835349,9383458
7,9835349,9383458
8,9835349,9383458
9,9835349,9383458
10,7229181,6668043
11,7229181,6668043
12,7229181,6668043
13,7229181,6668043
14,7229181,6668043
15,5698667,5095537
16,5698667,5095537
17,5698667,5095537
18,5698667,5095537
19,5698667,5095537
20,5515155,4827745
21,5515155,4827745
22,5515155,4827745
23,5515155,4827745
24,5515155,4827745
25,5194563,4671461
26,5194563,4671461
27,5194563,4671461
28,5194563,4671461
29,5194563,4671461
30,4490818,4113244
31,4490818,4113244
32,4490818,4113244
33,4490818,4113244
34,4490818,4113244
35,3961574,3735840
36,3961574,3735840
37,3961574,3735840
38,3961574,3735840
39,3961574,3735840
40,3424870,3312657
41,3424870,3312657
42,3424870,3312657
43,3424870,3312657
44,3424870,3312657
45,3057361,2960398
46,3057361,2960398
47,3057361,2960398
48,3057361,2960398
49,3057361,2960398
50,2577036,2648081
51,2577036,2648081
52,2577036,2648081
53,2577036,2648081
54,2577036,2648081
55,2136947,2275342
56,2136947,2275342
57,2136947,2275342
58,2136947,2275342
59,2136947,2275342
60,1542804,1705096
61,1542804,1705096
62,1542804,1705096
63,1542804,1705096
64,1542804,1705096
65,1073615,1315342
66,1073615,1315342
67,1073615,1315342
68,1073615,1315342
69,1073615,1315342
70,645880,879933
71,645880,879933
72,645880,879933
73,645880,879933
74,645880,879933
75,319766,517481
76,319766,517481
77,319766,517481
78,319766,517481
79,319766,517481
80,111455,210432
81,111455,210432
82,111455,210432
83,111455,210432
84,111455,210432
85,32456,65768
86,32456,65768
87,32456,65768
88,32456,65768
89,32456,65768
90,5758,13900
91,5758,13900
92,5758,13900
93,5758,13900
94,5758,13900
95,439,1528
96,439,1528
97,439,1528
98,439,1528
99,439,1528
100,41,418
