age,male,female
0,426828,410330
1,426828,410330
2,426828,410330
3,426828,410330
4,426828,410330
5,418682,403257
6,418682,403257
7,418682,403257
8,418682,403257
9,418682,403257
10,424429,409167
11,424429,409167
12,424429,409167
13,424429,409167
14,424429,409167
15,399097,381507
16,399097,381507
17,399097,381507
18,399097,381507
19,399097,381507
20,295358,277036
21,295358,277036
22,295358,277036
23,295358,277036
24,295358,277036
25,316535,297621
26,316535,297621
27,316535,297621
28,316535,297621
29,316535,297621
30,342405,327570
31,342405,327570
32,342405,327570
33,342405,327570
34,342405,327570
35,338113,330876
36,338113,330876
37,338113,330876
38,338113,330876
39,338113,330876
40,324063,326007
41,324063,326007
42,324063,326007
43,324063,326007
44,324063,326007
45,189963,196581
46,189963,196581
47,189963,196581
48,189963,196581
49,189963,196581
50,285534,300668
51,285534,300668
52,285534,300668
53,285534,300668
54,285534,300668
55,272206,294697
56,272206,294697
57,272206,294697
58,272206,294697
59,272206,294697
60,242305,278944
61,242305,278944
62,242305,278944
63,242305,278944
64,242305,278944
65,172076,242703
66,172076,242703
67,172076,242703
68,172076,242703
69,172076,242703
70,115112,196562
71,115112,196562
72,115112,196562
73,115112,196562
74,115112,196562
75,79378,147764
76,79378,147764
77,79378,147764
78,79378,147764
79,79378,147764
80,42020,88402
81,42020,88402
82,42020,88402
83,42020,88402
84,42020,88402
85,16344,38406
86,16344,38406
87,16344,38406
88,16344,38406
89,16344,38406
90,3448,9998
91,3448,9998
92,3448,9998
93,3448,9998
94,3448,9998
95,357,1351
96,357,1351
97,357,1351
98,357,1351
99,357,1351
100,92,484
