age,male,female
0,419863,399333
1,419863,399333
2,419863,399333
3,419863,399333
4,419863,399333
5,422224,403842
6,422224,403842
7,422224,403842
8,422224,403842
9,422224,403842
10,597581,567686
11,597581,567686
12,597581,567686
13,597581,567686
14,597581,567686
15,690897,650262
16,690897,650262
17,690897,650262
18,690897,650262
19,690897,650262
20,637255,596885
21,637255,596885
22,637255,596885
23,637255,596885
24,637255,596885
25,579250,550093
26,579250,550093
27,579250,550093
28,579250,550093
29,579250,550093
30,532734,503614
31,532734,503614
32,532734,503614
33,532734,503614
34,532734,503614
35,508426,484145
36,508426,484145
37,508426,484145
38,508426,484145
39,508426,484145
40,643979,613227
41,643979,613227
42,643979,613227
43,643979,613227
44,643979,613227
45,515857,496158
46,515857,496158
47,515857,496158
48,515857,496158
49,515857,496158
50,468680,484766
51,468680,484766
52,468680,484766
53,468680,484766
54,468680,484766
55,361328,513358
56,361328,513358
57,361328,513358
58,361328,513358
59,361328,513358
60,250757,391701
61,250757,391701
62,250757,391701
63,250757,391701
64,250757,391701
65,277622,458121
66,277622,458121
67,277622,458121
68,277622,458121
69,277622,458121
70,262868,457564
71,262868,457564
72,262868,457564
73,262868,457564
74,262868,457564
75,185519,337713
76,185519,337713
77,185519,337713
78,185519,337713
79,185519,337713
80,87111,198003
81,87111,198003
82,87111,198003
83,87111,198003
84,87111,198003
85,28423,81360
86,28423,81360
87,28423,81360
88,28423,81360
89,28423,81360
90,7087,20367
91,7087,20367
92,7087,20367
93,7087,20367
94,7087,20367
95,955,2746
96,955,2746
97,955,2746
98,955,2746
99,955,2746
100,333,903
