age,male,female
0,407153,386095
1,407153,386095
2,407153,386095
3,407153,386095
4,407153,386095
5,441132,419484
6,441132,419484
7,441132,419484
8,441132,419484
9,441132,419484
10,472990,449951
11,472990,449951
12,472990,449951
13,472990,449951
14,472990,449951
15,467170,445804
16,467170,445804
17,467170,445804
18,467170,445804
19,467170,445804
20,454773,439789
21,454773,439789
22,454773,439789
23,454773,439789
24,454773,439789
25,546814,523272
26,546814,523272
27,546814,523272
28,546814,523272
29,546814,523272
30,717731,678233
31,717731,678233
32,717731,678233
33,717731,678233
34,717731,678233
35,720566,684593
36,720566,684593
37,720566,684593
38,720566,684593
39,720566,684593
40,622690,598410
41,622690,598410
42,622690,598410
43,622690,598410
44,622690,598410
45,563695,557317
46,563695,557317
47,563695,557317
48,563695,557317
49,563695,557317
50,462203,454422
51,462203,454422
52,462203,454422
53,462203,454422
54,462203,454422
55,556317,554368
56,556317,554368
57,556317,554368
58,556317,554368
59,556317,554368
60,528364,550274
61,528364,550274
62,528364,550274
63,528364,550274
64,528364,550274
65,372769,421379
66,372769,421379
67,372769,421379
68,372769,421379
69,372769,421379
70,289094,414956
71,289094,414956
72,289094,414956
73,289094,414956
74,289094,414956
75,182834,378518
76,182834,378518
77,182834,378518
78,182834,378518
79,182834,378518
80,73896,185725
81,73896,185725
82,73896,185725
83,73896,185725
84,73896,185725
85,54509,168518
86,54509,168518
87,54509,168518
88,54509,168518
89,54509,168518
90,15371,60530
91,15371,60530
92,15371,60530
93,15371,60530
94,15371,60530
95,2163,10758
96,2163,10758
97,2163,10758
98,2163,10758
99,2163,10758
100,667,4456
