age,male,female
0,6376995,6028968
1,6376995,6028968
2,6376995,6028968
3,6376995,6028968
4,6376995,6028968
5,4582984,4381345
6,4582984,4381345
7,4582984,4381345
8,4582984,4381345
9,4582984,4381345
10,4030937,3887054
11,4030937,3887054
12,4030937,3887054
13,4030937,3887054
14,4030937,3887054
15,3782613,3671527
16,3782613,3671527
17,3782613,3671527
18,3782613,3671527
19,3782613,3671527
20,3447109,3271431
21,3447109,3271431
22,3447109,3271431
23,3447109,3271431
24,3447109,3271431
25,3115098,2844322
26,3115098,2844322
27,3115098,2844322
28,3115098,2844322
29,3115098,2844322
30,2752597,2495783
31,2752597,2495783
32,2752597,2495783
33,2752597,2495783
34,2752597,2495783
35,2414542,2203461
36,2414542,2203461
37,2414542,2203461
38,2414542,2203461
39,2414542,2203461
40,2082567,1924444
41,2082567,1924444
42,2082567,1924444
43,2082567,1924444
44,2082567,1924444
45,1792547,1651853
46,1792547,1651853
47,1792547,1651853
48,1792547,1651853
49,1792547,1651853
50,1434832,1296653
51,1434832,1296653
52,1434832,1296653
53,1434832,1296653
54,1434832,1296653
55,1163693,1098737
56,1163693,1098737
57,1163693,1098737
58,1163693,1098737
59,1163693,1098737
60,787877,744249
61,787877,744249
62,787877,744249
63,787877,744249
64,787877,744249
65,597081,610497
66,597081,610497
67,597081,610497
68,597081,610497
69,597081,610497
70,305539,306291
71,305539,306291
72,305539,306291
73,305539,306291
74,305539,306291
75,201077,206923
76,201077,206923
77,201077,206923
78,201077,206923
79,201077,206923
80,83319,92478
81,83319,92478
82,83319,92478
83,83319,92478
84,83319,92478
85,25135,31547
86,25135,31547
87,25135,31547
88,25135,31547
89,25135,31547
90,4513,7139
91,4513,7139
92,4513,7139
93,4513,7139
94,4513,7139
95,478,1009
96,478,1009
97,478,1009
98,478,1009
99,478,1009
100,244,676
