age,male,female
0,67138716,62835516
1,67138716,62835516
2,67138716,62835516
3,67138716,62835516
4,67138716,62835516
5,64189076,59995852
6,64189076,59995852
7,64189076,59995852
8,64189076,59995852
9,64189076,59995852
10,63137271,59139688
11,63137271,59139688
12,63137271,59139688
13,63137271,59139688
14,63137271,59139688
15,64587970,60889250
16,64587970,60889250
17,64587970,60889250
18,64587970,60889250
19,64587970,60889250
20,60459765,57643646
21,60459765,57643646
22,60459765,57643646
23,60459765,57643646
24,60459765,57643646
25,54251313,52233282
26,54251313,52233282
27,54251313,52233282
28,54251313,52233282
29,54251313,52233282
30,50510607,49095008
31,50510607,49095008
32,50510607,49095008
33,50510607,49095008
34,50510607,49095008
35,48999509,47954321
36,48999509,47954321
37,48999509,47954321
38,48999509,47954321
39,48999509,47954321
40,45020659,44399245
41,45020659,44399245
42,45020659,44399245
43,45020659,44399245
44,45020659,44399245
45,37158182,37110096
46,37158182,37110096
47,37158182,37110096
48,37158182,37110096
49,37158182,37110096
50,33740015,34320429
51,33740015,34320429
52,33740015,34320429
53,33740015,34320429
54,33740015,34320429
55,27221198,28248234
56,27221198,28248234
57,27221198,28248234
58,27221198,28248234
59,27221198,28248234
60,19920320,21128642
61,19920320,21128642
62,19920320,21128642
63,19920320,21128642
64,19920320,21128642
65,16135848,18178517
66,16135848,18178517
67,16135848,18178517
68,16135848,18178517
69,16135848,18178517
70,12245274,14801426
71,12245274,14801426
72,12245274,14801426
73,12245274,14801426
74,12245274,14801426
75,8281820,11159156
76,8281820,11159156
77,8281820,11159156
78,8281820,11159156
79,8281820,11159156
80,4534334,7246804
81,4534334,7246804
82,4534334,7246804
83,4534334,7246804
84,4534334,7246804
85,1794025,3534526
86,1794025,3534526
87,1794025,3534526
88,1794025,3534526
89,1794025,3534526
90,490391,1282625
91,490391,1282625
92,490391,1282625
93,490391,1282625
94,490391,1282625
95,87447,313561
96,87447,313561
97,87447,313561
98,87447,313561
99,87447,313561
100,42570,198382
